condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,5998,5998,0,61090.830,0.992,-0.118,-0.025,0.023,309,0,0,21,0,0,0,0,0,0.000,0,0,0.040,0.006,0.000,0.000,-0.040,0.011,0.035,1.003,0.000,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61095.830,0.992,-0.118,-0.025,0.023,310,0,0,21,0,0,0,0,0,0.000,0,0,0.020,0.006,0.000,0.000,0.020,0.011,0.035,1.003,0.000,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61100.830,0.992,-0.118,-0.025,0.023,312,0,0,23,0,0,0,0,0,0.000,0,0,0.063,0.006,-0.060,0.000,0.020,0.012,0.035,1.002,0.000,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61105.830,0.992,-0.118,-0.025,0.023,311,0,0,21,0,0,0,0,0,0.000,0,0,0.040,0.006,0.000,0.000,-0.040,0.011,0.036,1.002,0.000,0.006,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61110.830,0.992,-0.118,-0.025,0.023,311,0,0,26,0,0,0,0,0,0.000,0,0,0.072,0.011,0.060,0.000,-0.040,0.012,0.035,1.003,0.010,0.004,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6029,6029,0,61115.831,0.992,-0.118,-0.025,0.023,311,0,0,30,0,0,0,0,0,0.000,0,0,0.063,0.004,0.000,-0.060,0.020,0.011,0.034,1.003,0.000,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6029,6029,0,61120.830,0.992,-0.118,-0.025,0.023,313,0,0,26,0,0,0,0,0,0.000,0,0,0.040,0.000,0.000,0.000,-0.040,0.011,0.035,1.003,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6078,6078,0,61125.830,0.992,-0.118,-0.025,0.023,309,0,0,25,0,0,0,0,0,0.000,0,0,0.072,0.000,0.000,-0.060,-0.040,0.011,0.035,1.003,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61130.830,0.992,-0.118,-0.025,0.023,313,0,0,29,0,0,0,0,0,0.000,0,0,0.072,0.007,0.000,0.060,-0.040,0.011,0.035,1.003,-0.004,0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61135.831,0.992,-0.118,-0.025,0.023,311,0,0,25,0,0,0,0,0,0.000,0,0,0.072,0.007,0.060,0.000,-0.040,0.011,0.036,1.003,-0.004,0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61140.830,0.992,-0.118,-0.025,0.023,308,0,0,24,0,0,0,0,0,0.000,0,0,0.087,0.015,0.060,-0.060,0.020,0.011,0.036,1.004,-0.004,0.014,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61160.830,0.992,-0.118,-0.025,0.023,313,0,0,23,0,0,0,0,0,0.000,0,0,0.072,0.006,0.060,0.000,-0.040,0.012,0.035,1.002,0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61165.831,0.992,-0.118,-0.025,0.023,303,0,0,23,0,0,0,0,0,0.000,0,0,0.020,0.006,0.000,0.000,0.020,0.012,0.036,1.004,0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61170.830,0.992,-0.118,-0.025,0.023,299,0,0,28,0,0,0,0,0,0.000,0,0,0.040,0.006,0.000,0.000,-0.040,0.012,0.035,1.003,0.004,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6110,6110,0,61175.830,0.992,-0.118,-0.025,0.023,309,0,0,33,0,0,0,0,0,0.000,0,0,0.063,0.006,-0.060,0.000,0.020,0.011,0.035,1.004,0.004,0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6110,6110,0,61180.830,0.992,-0.118,-0.025,0.023,309,0,0,27,0,0,0,0,0,0.000,0,0,0.040,0.004,0.000,0.000,-0.040,0.011,0.035,1.003,0.000,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61185.832,0.992,-0.118,-0.025,0.023,301,0,0,22,0,0,0,0,0,0.000,0,0,0.072,0.007,0.060,0.000,-0.040,0.011,0.035,1.004,-0.006,0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61190.830,0.992,-0.118,-0.025,0.023,301,0,0,26,0,0,0,0,0,0.000,0,0,0.072,0.004,0.000,0.060,-0.040,0.012,0.034,1.003,0.000,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61195.830,0.992,-0.118,-0.025,0.023,307,0,0,33,0,0,0,0,0,0.000,0,0,0.072,0.004,0.060,0.000,-0.040,0.012,0.035,1.003,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61200.830,0.992,-0.118,-0.025,0.023,299,0,0,26,0,0,0,0,0,0.000,0,0,0.094,0.006,-0.060,0.060,-0.040,0.011,0.034,1.002,0.004,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61205.830,0.992,-0.118,-0.025,0.023,301,0,0,33,0,0,0,0,0,0.000,0,0,0.063,0.004,0.060,0.000,0.020,0.012,0.035,1.004,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6174,6174,0,61210.830,0.992,-0.118,-0.025,0.023,303,0,0,25,0,0,0,0,0,0.000,0,0,0.063,0.004,-0.060,0.000,0.020,0.012,0.035,1.002,0.004,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6174,6174,0,61215.831,0.992,-0.118,-0.025,0.023,299,0,0,26,0,0,0,0,0,0.000,0,0,0.040,0.004,0.000,0.000,-0.040,0.013,0.035,1.003,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6190,6190,0,61220.830,0.992,-0.118,-0.025,0.023,303,0,0,25,0,0,0,0,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.011,0.034,1.003,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6190,6190,0,61225.830,0.992,-0.118,-0.025,0.023,295,0,0,22,0,0,0,0,0,0.000,0,0,0.040,0.000,0.000,0.000,-0.040,0.010,0.035,1.003,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61230.830,0.992,-0.118,-0.025,0.023,295,0,0,23,0,0,0,0,0,0.000,0,0,0.063,0.011,-0.060,0.000,0.020,0.010,0.034,1.004,-0.010,-0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61235.830,0.992,-0.118,-0.025,0.023,297,0,0,23,0,0,0,0,0,0.000,0,0,0.072,0.011,-0.060,0.000,-0.040,0.011,0.034,1.003,-0.010,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61240.831,0.992,-0.118,-0.025,0.023,293,0,0,18,0,0,0,0,0,0.000,0,0,0.063,0.006,-0.060,0.000,0.020,0.011,0.035,1.003,-0.004,-0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61245.830,0.992,-0.118,-0.025,0.023,301,0,0,27,0,0,0,0,0,0.000,0,0,0.040,0.004,0.000,0.000,-0.040,0.012,0.036,1.003,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61250.830,0.992,-0.118,-0.025,0.023,301,0,0,26,0,0,0,0,0,0.000,0,0,0.072,0.014,-0.060,0.000,-0.040,0.011,0.036,1.002,0.000,0.014,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61255.830,0.992,-0.118,-0.025,0.023,297,0,0,24,0,0,0,0,0,0.000,0,0,0.072,0.014,-0.060,0.000,-0.040,0.010,0.036,1.003,0.000,0.014,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6222,6222,0,61280.830,0.992,-0.118,-0.025,0.023,297,0,0,20,0,0,0,0,0,0.000,0,0,0.020,0.006,0.000,0.000,0.020,0.010,0.035,1.002,-0.004,0.004,-0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6222,6222,0,61285.830,0.992,-0.118,-0.025,0.023,297,0,0,17,0,0,0,0,0,0.000,0,0,0.072,0.004,0.060,0.000,-0.040,0.011,0.035,1.002,-0.004,0.000,-0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6253,6253,0,61290.830,0.992,-0.118,-0.025,0.023,299,0,0,17,0,0,0,0,0,0.000,0,0,0.072,0.004,0.060,0.000,-0.040,0.012,0.036,1.003,-0.004,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6253,6253,0,61295.830,0.992,-0.118,-0.025,0.023,299,0,0,21,0,0,0,0,0,0.000,0,0,0.063,0.000,-0.060,0.000,0.020,0.011,0.035,1.003,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6253,6253,0,61300.830,0.992,-0.118,-0.025,0.023,301,0,0,16,0,0,0,0,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.012,0.035,1.003,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6253,6253,0,61305.830,0.992,-0.118,-0.025,0.023,301,0,0,18,0,0,0,0,0,0.000,0,0,0.063,0.000,-0.060,0.000,0.020,0.011,0.035,1.003,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6269,6269,0,61310.830,0.992,-0.118,-0.025,0.023,304,0,0,16,0,0,0,0,0,0.000,0,0,0.063,0.004,-0.060,0.000,0.020,0.011,0.036,1.003,-0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6269,6269,0,61315.831,0.992,-0.118,-0.025,0.023,307,0,0,23,0,0,0,0,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.011,0.035,1.002,-0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6286,6286,0,61320.830,0.992,-0.118,-0.025,0.023,303,0,0,18,0,0,0,0,0,0.000,0,0,0.063,0.006,-0.060,0.000,0.020,0.011,0.035,1.003,-0.004,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6286,6286,0,61325.830,0.992,-0.118,-0.025,0.023,312,0,0,19,0,0,0,0,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.011,0.034,1.003,-0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61340.830,0.992,-0.118,-0.025,0.023,309,0,0,23,0,0,0,0,0,0.000,0,0,0.072,0.004,0.000,-0.060,-0.040,0.011,0.035,1.003,-0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61345.830,0.992,-0.118,-0.025,0.023,315,0,0,23,0,0,0,0,0,0.000,0,0,0.040,0.004,0.000,0.000,-0.040,0.012,0.036,1.004,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61360.831,0.992,-0.118,-0.025,0.023,311,0,0,24,0,0,0,0,0,0.000,0,0,0.087,0.004,0.060,0.060,0.020,0.012,0.035,1.003,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61365.830,0.992,-0.118,-0.025,0.023,315,0,0,21,0,0,0,0,0,0.000,0,0,0.072,0.004,-0.060,0.000,-0.040,0.010,0.034,1.003,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61370.830,0.992,-0.118,-0.025,0.023,317,0,0,25,0,0,0,0,0,0.000,0,0,0.072,0.006,-0.060,0.000,-0.040,0.011,0.034,1.003,0.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61375.830,0.992,-0.118,-0.025,0.023,313,0,0,23,0,0,0,0,0,0.000,0,0,0.063,0.012,0.000,-0.060,0.020,0.010,0.035,1.003,-0.010,-0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6318,6318,0,61390.830,0.992,-0.118,-0.025,0.023,315,0,0,23,0,0,0,0,0,0.000,0,0,0.063,0.004,-0.060,0.000,0.020,0.012,0.035,1.004,0.004,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6318,6318,0,61395.830,0.992,-0.118,-0.025,0.023,314,0,0,31,0,0,0,0,0,0.000,0,0,0.072,0.009,-0.060,0.000,-0.040,0.011,0.037,1.003,0.004,0.008,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6318,6318,0,61400.830,0.992,-0.118,-0.025,0.023,315,0,0,28,0,0,0,0,0,0.000,0,0,0.072,0.004,0.060,0.000,-0.040,0.012,0.035,1.004,0.004,0.002,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6318,6318,0,61405.830,0.992,-0.118,-0.025,0.023,315,0,0,22,0,0,0,0,0,0.000,0,0,0.020,0.013,0.000,0.000,0.020,0.012,0.036,1.004,0.004,0.012,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6349,6349,0,61410.831,0.992,-0.118,-0.025,0.023,317,0,0,22,0,0,0,0,0,0.000,0,0,0.040,0.004,0.000,0.000,-0.040,0.011,0.035,1.004,0.004,0.002,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6349,6349,0,61415.830,0.992,-0.118,-0.025,0.023,316,0,0,20,0,0,0,0,0,0.000,0,0,0.063,0.004,-0.060,0.000,0.020,0.012,0.035,1.003,0.004,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6373,6373,0,61420.830,0.992,-0.118,-0.025,0.023,325,0,0,22,0,0,0,0,0,0.000,0,0,0.040,0.002,0.000,0.000,-0.040,0.011,0.036,1.003,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6373,6373,0,61425.830,0.992,-0.118,-0.025,0.023,317,0,0,23,0,0,0,0,0,0.000,0,0,0.072,0.009,0.060,0.000,-0.040,0.012,0.036,1.004,0.004,0.008,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61430.830,0.992,-0.118,-0.025,0.023,327,0,0,27,0,0,0,0,0,0.000,0,0,0.094,0.009,-0.060,0.060,-0.040,0.011,0.035,1.003,-0.004,0.008,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61435.831,0.992,-0.118,-0.025,0.023,328,0,0,30,0,0,0,0,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.011,0.035,1.003,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61450.830,0.992,-0.118,-0.025,0.023,363,0,0,30,0,0,0,0,0,0.000,0,0,0.072,0.002,0.000,-0.060,-0.040,0.010,0.035,1.003,0.000,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61455.830,0.992,-0.118,-0.025,0.023,365,0,0,27,0,0,0,0,0,0.000,0,0,0.063,0.004,0.000,-0.060,0.020,0.012,0.034,1.003,0.004,-0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61460.830,0.992,-0.118,-0.025,0.023,367,0,0,29,0,0,0,0,0,0.000,0,0,0.063,0.002,0.000,-0.060,0.020,0.011,0.035,1.003,0.000,-0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61465.831,0.992,-0.118,-0.025,0.023,377,0,0,25,0,0,0,0,0,0.000,0,0,0.063,0.006,-0.060,0.000,0.020,0.011,0.034,1.004,0.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6414,6414,0,61480.830,0.992,-0.118,-0.025,0.023,375,0,0,25,0,0,0,0,0,0.000,0,0,0.063,0.004,0.000,-0.060,0.020,0.011,0.035,1.003,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6414,6414,0,61485.830,0.992,-0.118,-0.025,0.023,375,0,0,25,0,0,0,0,0,0.000,0,0,0.063,0.004,-0.060,0.000,0.020,0.011,0.035,1.002,0.000,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6430,6430,0,61490.830,0.992,-0.118,-0.025,0.023,380,0,0,28,0,0,0,0,0,0.000,0,0,0.063,0.004,0.060,0.000,0.020,0.011,0.035,1.003,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6446,6446,0,61495.830,0.992,-0.118,-0.025,0.023,379,0,0,24,0,0,0,0,0,0.000,0,0,0.020,0.004,0.000,0.000,0.020,0.011,0.034,1.003,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6446,6446,0,61500.830,0.992,-0.118,-0.025,0.023,379,0,0,25,0,0,0,0,0,0.000,0,0,0.094,0.002,-0.060,-0.060,-0.040,0.011,0.035,1.004,0.000,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6446,6446,0,61505.830,0.992,-0.118,-0.025,0.023,389,0,0,24,0,0,0,0,0,0.000,0,0,0.040,0.004,0.000,0.000,-0.040,0.011,0.035,1.002,-0.004,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61520.831,0.992,-0.118,-0.025,0.023,393,0,0,25,0,0,0,0,0,0.000,0,0,0.020,0.006,0.000,0.000,0.020,0.010,0.035,1.004,0.000,-0.006,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61525.830,0.992,-0.118,-0.025,0.023,392,0,0,25,0,0,0,0,0,0.000,0,0,0.094,0.011,-0.060,-0.060,-0.040,0.010,0.035,1.003,-0.010,0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61535.830,0.992,-0.118,-0.025,0.023,392,0,0,15,0,0,0,0,0,0.000,0,0,0.217,0.007,0.120,0.180,0.020,0.011,0.034,1.003,-0.004,-0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61540.830,0.992,-0.118,-0.025,0.023,393,0,0,24,0,0,0,0,0,0.000,0,0,0.094,0.007,0.060,-0.060,-0.040,0.010,0.038,1.005,-0.004,-0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61545.830,0.992,-0.118,-0.025,0.023,336,0,0,27,0,0,0,0,0,0.000,0,0,0.126,0.007,-0.120,0.000,-0.040,0.013,0.033,1.000,-0.004,-0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6494,6494,0,61570.830,0.992,-0.118,-0.025,0.023,360,0,0,26,0,0,0,0,0,0.000,0,0,0.533,0.006,-0.500,-0.180,-0.040,0.017,0.026,1.013,0.006,0.000,0.090,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6494,6494,0,61575.830,0.992,-0.118,-0.025,0.023,409,0,0,23,0,0,0,0,0,0.000,0,0,0.366,0.036,0.360,-0.060,0.020,0.004,0.052,1.001,-0.036,0.000,-0.018,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6510,6510,0,61580.830,0.992,-0.118,-0.025,0.023,327,0,0,26,0,0,0,0,0,0.000,0,0,0.280,0.095,-0.120,0.240,0.080,0.016,0.016,0.992,0.040,-0.086,-0.018,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6510,6510,0,61585.830,0.992,-0.118,-0.025,0.023,311,0,0,27,0,0,0,0,0,0.000,0,0,0.440,0.066,-0.240,-0.360,0.080,0.013,0.042,1.023,0.014,0.064,-0.018,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
