condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
prep,59,59,0,5542567.172,-0.649,0.056,-0.089,0.753,3356,0,582,2947,412,543,832,851,44,0.000,3603,1,2.242,0.147,0.020,0.100,-2.240,0.160,0.394,0.921,-0.146,0.020,0.010,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,59,59,0,5542572.172,-0.649,0.056,-0.090,0.753,3365,0,569,2953,409,548,839,855,44,0.000,3603,1,2.582,0.147,-1.980,1.560,0.560,0.142,0.323,0.923,-0.146,0.016,-0.046,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,59,59,0,5542577.172,-0.649,0.056,-0.089,0.753,3371,0,565,2926,408,549,843,855,44,0.000,3603,1,1.326,0.146,0.700,1.080,0.320,0.165,0.443,0.902,-0.146,-0.010,0.116,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,98,98,0,5542582.172,-0.649,0.056,-0.090,0.753,3368,0,568,2949,421,540,855,857,44,0.000,3603,1,2.695,0.506,-1.700,0.360,-2.060,0.146,0.320,0.931,0.506,-0.010,-0.094,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,98,98,0,5542587.172,-0.649,0.056,-0.089,0.753,3360,0,557,2926,419,549,855,850,44,0.000,3603,1,2.864,0.362,-0.040,1.880,2.160,0.155,0.412,0.906,-0.362,-0.018,0.036,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,98,98,0,5542592.172,-0.649,0.056,-0.089,0.753,3345,0,549,2915,412,538,842,843,44,0.000,3603,1,2.758,0.116,-1.320,-0.080,-2.420,0.155,0.365,0.921,0.114,0.024,-0.002,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,98,98,0,5542597.172,-0.649,0.056,-0.089,0.753,3363,0,557,2938,423,548,844,857,44,0.000,3603,1,2.425,0.025,-0.160,1.760,1.660,0.151,0.376,0.912,-0.012,-0.022,-0.002,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,98,98,0,5542602.172,-0.649,0.056,-0.090,0.753,3383,0,554,2941,411,546,848,851,44,0.000,3603,1,2.237,0.032,-1.760,0.060,-1.380,0.159,0.379,0.921,-0.012,0.030,-0.002,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,99,99,0,5542607.172,-0.649,0.056,-0.090,0.753,3363,0,557,2939,421,549,849,855,44,0.000,3603,1,1.908,0.027,0.140,1.580,1.060,0.153,0.358,0.927,-0.012,0.024,0.028,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,99,99,0,5542612.172,-0.649,0.056,-0.090,0.753,3371,0,551,2925,414,539,862,847,44,0.000,3603,1,1.227,0.031,-0.900,0.420,-0.720,0.159,0.389,0.911,-0.016,0.026,0.028,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,99,99,0,5542617.172,-0.649,0.056,-0.089,0.753,3356,0,556,2928,420,537,839,846,44,0.000,3603,1,1.471,0.048,-0.100,1.400,0.440,0.155,0.369,0.912,0.040,0.026,0.002,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,111,111,0,5542622.172,-0.649,0.056,-0.089,0.753,3372,0,553,2937,419,551,841,843,44,0.000,3603,1,1.761,0.127,-1.560,0.480,-0.660,0.154,0.387,0.910,-0.124,0.026,-0.018,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,111,111,0,5542627.172,-0.649,0.056,-0.090,0.753,3380,0,553,2931,407,549,840,843,44,0.000,3603,1,1.676,0.049,-0.660,1.340,0.760,0.157,0.367,0.923,0.040,0.028,-0.018,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,111,111,0,5542632.172,-0.649,0.056,-0.089,0.753,3365,0,557,2932,413,538,827,831,44,0.000,3603,1,1.403,0.099,-1.000,0.780,-0.600,0.153,0.384,0.909,-0.098,-0.012,-0.018,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,111,111,0,5542637.172,-0.649,0.056,-0.090,0.753,3352,0,544,2926,409,551,825,829,44,0.000,3603,1,1.836,0.106,-1.320,1.080,0.680,0.158,0.364,0.928,0.096,0.046,0.032,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,131,131,0,5542642.172,-0.649,0.056,-0.090,0.753,3367,0,541,2933,409,543,837,837,44,0.000,3603,1,1.058,0.013,-0.280,0.900,-0.480,0.152,0.375,0.916,0.008,-0.010,-0.014,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,131,131,0,5542647.172,-0.649,0.056,-0.090,0.753,3357,0,533,2931,407,547,827,822,44,0.000,3603,1,1.398,0.028,-1.000,0.900,0.380,0.153,0.374,0.920,0.028,-0.002,0.024,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542652.172,-0.649,0.056,-0.090,0.753,3373,0,533,2932,407,541,827,820,44,0.000,3603,1,1.093,0.028,-0.280,0.960,0.440,0.157,0.363,0.925,0.028,-0.002,0.024,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542657.172,-0.649,0.056,-0.090,0.753,3341,0,523,2919,413,537,823,808,44,0.000,3603,1,0.998,0.028,-0.160,0.960,-0.220,0.154,0.385,0.909,0.028,-0.002,0.024,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542662.174,-0.649,0.056,-0.089,0.753,3366,0,519,2929,412,551,810,803,44,0.000,3603,1,1.113,0.100,-0.640,0.900,0.140,0.148,0.384,0.907,-0.100,-0.006,-0.040,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542667.172,-0.649,0.056,-0.089,0.753,3340,0,525,2919,409,545,819,792,44,0.000,3603,1,1.643,0.100,-1.320,0.840,0.500,0.155,0.383,0.907,-0.100,-0.006,-0.058,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542672.172,-0.649,0.056,-0.089,0.753,3352,0,507,2923,407,542,815,805,44,0.000,3603,1,1.750,0.101,-1.440,0.960,0.260,0.155,0.378,0.914,-0.100,0.012,-0.058,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542677.172,-0.649,0.056,-0.089,0.753,3355,0,459,2924,407,543,815,805,44,0.000,3603,1,1.742,0.034,-1.440,0.960,0.200,0.149,0.378,0.912,-0.032,0.012,-0.038,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542682.172,-0.649,0.056,-0.089,0.753,3354,0,473,2923,407,539,804,784,44,0.000,3603,1,2.246,0.034,-1.940,0.780,0.820,0.156,0.369,0.920,-0.032,0.012,-0.018,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542687.172,-0.649,0.056,-0.090,0.753,3349,0,423,2923,415,549,805,792,44,0.000,3603,1,1.705,0.076,-1.380,0.900,0.440,0.158,0.366,0.929,0.068,0.034,0.012,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542692.172,-0.649,0.056,-0.089,0.753,3357,0,423,2933,411,549,793,771,44,0.000,3603,1,1.065,0.076,-0.460,0.960,0.020,0.147,0.384,0.911,0.068,0.034,0.012,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,172,172,0,5542697.172,-0.649,0.056,-0.089,0.753,3324,0,397,2903,405,536,775,761,44,0.000,3603,1,2.204,0.051,-1.740,0.840,1.060,0.154,0.377,0.908,-0.048,0.016,-0.032,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,187,187,0,5542702.172,-0.649,0.056,-0.090,0.753,3343,0,383,2925,406,542,779,773,44,0.000,3603,1,2.290,0.051,-1.940,0.840,0.880,0.165,0.368,0.924,-0.048,0.016,-0.032,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,187,187,0,5542707.172,-0.649,0.056,-0.090,0.753,3351,0,407,2909,411,544,789,781,44,0.000,3603,1,1.340,0.051,-0.840,1.020,-0.220,0.154,0.380,0.912,-0.048,0.016,-0.024,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,203,203,0,5542712.172,-0.649,0.056,-0.089,0.754,3347,0,379,2911,403,553,787,777,44,0.000,3603,1,2.302,0.064,-1.860,1.080,0.820,0.148,0.384,0.908,-0.064,-0.002,-0.024,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,203,203,0,5542717.172,-0.649,0.056,-0.090,0.754,3339,0,410,2908,413,554,763,757,44,0.000,3603,1,3.044,0.064,-2.420,1.020,1.540,0.162,0.365,0.927,-0.064,-0.002,-0.024,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,203,203,0,5542722.172,-0.649,0.055,-0.090,0.754,3347,0,412,2924,409,556,764,748,44,0.000,3603,1,1.758,0.145,-1.380,1.020,0.380,0.162,0.362,0.928,0.112,0.092,0.062,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,203,203,0,5542727.172,-0.649,0.055,-0.090,0.754,3351,0,373,2918,407,544,740,739,44,0.000,3603,1,1.488,0.145,-0.840,1.200,0.260,0.148,0.382,0.908,0.112,0.092,0.062,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,219,219,0,5542732.172,-0.649,0.055,-0.090,0.754,3351,0,368,2925,401,537,716,750,44,0.000,3603,1,2.543,0.086,-1.740,1.260,1.360,0.152,0.381,0.909,-0.084,-0.018,-0.056,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,219,219,0,5542737.172,-0.649,0.055,-0.090,0.754,3336,0,409,2919,404,508,726,733,44,0.000,3603,1,2.700,0.086,-1.920,1.260,1.420,0.161,0.368,0.922,-0.084,-0.018,-0.056,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,236,236,0,5542742.172,-0.649,0.055,-0.090,0.754,3340,0,376,2915,395,517,741,744,44,0.000,3603,1,1.903,0.039,-1.440,1.140,0.500,0.157,0.373,0.919,0.014,0.036,0.014,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,236,236,0,5542747.172,-0.649,0.055,-0.090,0.754,3327,0,411,2907,395,495,737,749,44,0.000,3603,1,2.174,0.039,-1.680,1.200,0.680,0.146,0.382,0.912,0.014,0.036,0.014,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,267,267,0,5542752.172,-0.649,0.055,-0.090,0.754,3357,0,408,2912,381,505,715,757,44,0.000,3603,1,2.956,0.039,-2.220,1.200,1.540,0.149,0.376,0.917,-0.016,-0.036,-0.006,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,267,267,0,5542757.172,-0.649,0.055,-0.090,0.754,3345,0,407,2914,393,496,712,693,44,0.000,3603,1,2.910,0.039,-1.980,1.260,1.720,0.160,0.368,0.920,-0.016,-0.036,-0.006,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,267,267,0,5542762.174,-0.649,0.055,-0.090,0.754,3325,0,439,2927,391,505,717,721,44,0.000,3603,1,2.409,0.082,-1.680,1.260,1.180,0.160,0.369,0.917,0.032,0.076,-0.006,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,267,267,0,5542767.172,-0.649,0.055,-0.090,0.754,3365,0,467,2907,384,507,699,713,44,0.000,3603,1,2.445,0.082,-1.860,1.320,0.880,0.153,0.375,0.917,0.032,0.076,0.002,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,267,267,0,5542772.172,-0.648,0.055,-0.090,0.754,3348,0,429,2912,380,501,697,701,44,0.000,3603,1,2.610,0.016,-1.920,1.260,1.240,0.150,0.377,0.917,-0.016,0.000,-0.002,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,267,267,0,5542777.172,-0.648,0.055,-0.090,0.754,3347,0,475,2909,376,496,679,711,44,0.000,3603,1,2.979,0.016,-2.100,1.380,1.600,0.153,0.372,0.918,-0.016,0.000,-0.002,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,267,267,0,5542782.172,-0.648,0.055,-0.090,0.754,3335,0,436,2919,373,503,676,711,44,0.000,3603,1,2.760,0.020,-1.920,1.320,1.480,0.154,0.371,0.918,0.018,0.008,-0.002,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,267,267,0,5542787.172,-0.648,0.055,-0.090,0.754,3347,0,373,2911,383,499,633,717,44,0.000,3603,1,2.812,0.028,-1.860,1.440,1.540,0.154,0.370,0.917,0.022,0.018,-0.004,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,268,268,0,5542792.173,-0.648,0.055,-0.090,0.754,3341,0,409,2918,377,495,600,702,44,0.000,3603,1,2.929,0.028,-1.980,1.380,1.660,0.154,0.372,0.921,0.022,0.018,0.000,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,268,268,0,5542797.172,-0.648,0.055,-0.090,0.754,3327,0,341,2905,379,501,603,711,44,0.000,3603,1,2.703,0.022,-1.740,1.380,1.540,0.152,0.378,0.913,0.020,0.008,-0.016,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,299,299,0,5542802.172,-0.648,0.055,-0.090,0.754,3341,0,363,2926,381,504,579,699,44,0.000,3603,1,3.252,0.013,-2.180,1.380,1.980,0.153,0.369,0.912,0.010,0.008,-0.030,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,299,299,0,5542807.172,-0.648,0.055,-0.090,0.754,3339,0,364,2919,373,495,573,693,44,0.000,3603,1,3.348,0.019,-2.420,1.320,1.900,0.155,0.369,0.926,0.010,0.016,-0.030,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,299,299,0,5542812.172,-0.648,0.055,-0.090,0.754,3341,0,369,2915,380,507,567,696,44,0.000,3603,1,2.731,0.019,-1.680,1.440,1.600,0.149,0.385,0.915,0.010,0.016,0.014,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,299,299,0,5542817.172,-0.648,0.055,-0.090,0.754,3365,0,366,2904,380,503,560,751,44,0.000,3603,1,3.741,0.129,-2.180,1.700,2.520,0.146,0.391,0.899,-0.116,-0.056,0.014,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,299,299,0,5542822.173,-0.648,0.055,-0.091,0.754,3341,0,297,2904,389,499,576,747,44,0.000,3603,1,5.509,0.129,-3.580,1.760,3.800,0.171,0.339,0.921,-0.116,-0.056,-0.060,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,299,299,0,5542827.172,-0.648,0.054,-0.091,0.754,3355,0,365,2909,381,509,568,758,44,0.000,3603,1,3.210,0.311,-2.720,1.380,1.000,0.169,0.352,0.949,0.264,0.164,-0.060,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,315,315,0,5542832.172,-0.648,0.054,-0.090,0.755,3342,0,347,2899,381,512,565,749,44,0.000,3603,1,1.851,0.311,-0.280,1.760,0.500,0.131,0.399,0.905,0.264,0.164,-0.052,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,315,315,0,5542837.172,-0.648,0.054,-0.090,0.755,3341,0,348,2902,391,510,570,763,44,0.000,3603,1,5.493,0.189,-3.280,1.760,4.040,0.137,0.381,0.905,-0.110,-0.154,-0.052,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,332,332,0,5542842.172,-0.647,0.054,-0.091,0.755,3340,0,343,2914,391,524,576,759,44,0.000,3603,1,6.730,0.189,-3.520,2.420,5.200,0.162,0.368,0.947,-0.110,-0.154,-0.052,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,332,332,0,5542847.173,-0.647,0.054,-0.091,0.755,3340,0,377,2905,387,511,588,763,44,0.000,3603,1,4.498,0.145,-0.340,2.180,3.920,0.167,0.321,0.932,0.124,0.076,-0.044,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,363,363,0,5542852.172,-0.647,0.054,-0.091,0.755,3343,0,411,2901,393,519,597,765,44,0.000,3603,1,3.598,0.520,-2.120,1.340,2.580,0.171,0.313,0.967,0.464,0.234,0.250,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,363,363,0,5542857.172,-0.647,0.054,-0.091,0.755,3342,0,375,2895,381,510,605,757,44,0.000,3603,1,3.623,0.520,3.140,1.640,0.760,0.136,0.406,0.934,0.464,0.234,0.230,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,363,363,0,5542862.173,-0.647,0.054,-0.091,0.755,3328,0,383,2894,393,521,603,758,44,0.000,3603,1,4.083,0.335,1.000,1.460,3.680,0.129,0.393,0.866,-0.246,-0.228,0.230,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,363,363,0,5542867.173,-0.647,0.054,-0.091,0.755,3340,0,395,2903,381,511,606,765,44,0.000,3603,1,6.730,0.335,-3.160,1.460,5.760,0.172,0.372,0.922,-0.246,-0.228,0.064,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,363,363,0,5542872.173,-0.647,0.054,-0.091,0.755,3345,0,383,2906,379,510,585,762,44,0.000,3603,1,2.942,0.179,-0.540,1.520,2.460,0.178,0.356,0.930,-0.034,0.176,0.064,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,363,363,0,5542877.172,-0.647,0.054,-0.091,0.755,3343,0,375,2888,375,519,587,765,44,0.000,3603,1,2.678,0.179,-1.140,1.820,1.600,0.141,0.383,0.906,-0.034,0.176,0.064,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,378,378,0,5542882.172,-0.646,0.054,-0.091,0.756,3353,0,362,2907,378,512,544,748,44,0.000,3603,1,5.236,0.195,-1.420,2.060,4.600,0.143,0.392,0.912,-0.146,-0.130,-0.006,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,378,378,0,5542887.172,-0.646,0.054,-0.091,0.756,3347,0,345,2878,391,509,555,746,44,0.000,3603,1,6.318,0.195,-2.780,1.800,5.380,0.181,0.313,0.941,-0.146,-0.130,-0.006,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,378,378,0,5542892.173,-0.646,0.054,-0.092,0.756,3307,0,347,2859,384,503,553,711,44,0.000,3603,1,2.211,0.185,-0.820,1.680,1.180,0.163,0.364,0.958,0.170,0.074,0.032,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,378,378,0,5542897.173,-0.646,0.054,-0.091,0.756,3323,0,221,2873,393,509,566,703,44,0.000,3603,1,2.628,0.185,0.820,1.620,1.900,0.125,0.372,0.921,0.170,0.074,0.032,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,399,399,0,5542902.173,-0.646,0.054,-0.091,0.756,3307,0,201,2863,383,517,581,710,44,0.000,3603,1,5.947,0.135,-1.240,1.500,5.620,0.145,0.362,0.932,0.114,-0.072,0.064,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,399,399,0,5542907.173,-0.646,0.054,-0.092,0.756,3295,0,223,2865,382,505,567,681,44,0.000,3603,1,5.236,0.135,-0.140,1.260,5.080,0.169,0.354,0.947,0.114,-0.072,0.064,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,399,399,0,5542912.173,-0.646,0.054,-0.092,0.756,3264,0,223,2851,391,505,574,695,44,0.000,3603,1,3.301,0.114,0.700,1.020,3.060,0.153,0.363,0.930,0.114,0.006,0.064,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,399,399,0,5542917.173,-0.646,0.053,-0.092,0.756,3255,0,190,2811,384,507,567,683,44,0.000,3603,1,3.993,0.194,-0.880,0.520,3.860,0.140,0.349,0.944,0.194,0.006,0.116,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,410,410,0,5542922.173,-0.645,0.053,-0.092,0.756,3227,0,191,2795,391,508,573,662,44,0.000,3603,1,6.189,0.274,-0.880,0.900,6.060,0.148,0.349,0.953,0.272,-0.032,0.116,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,410,410,0,5542927.173,-0.645,0.053,-0.092,0.757,3188,0,199,2749,382,517,593,591,44,0.000,3603,1,6.723,0.287,-2.160,0.280,6.360,0.146,0.342,0.958,0.284,-0.042,0.206,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,410,410,0,5542932.173,-0.645,0.053,-0.093,0.757,3149,0,211,2717,381,519,584,615,44,0.000,3603,1,5.973,0.343,1.120,-0.740,5.820,0.163,0.339,0.958,0.342,-0.032,0.222,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,410,410,0,5542937.173,-0.645,0.053,-0.093,0.757,3095,0,192,2670,387,504,589,572,44,0.000,3603,1,6.418,0.362,1.480,-0.260,6.240,0.173,0.362,0.907,0.342,0.118,0.222,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,432,432,0,5542942.173,-0.645,0.054,-0.093,0.757,3015,0,204,2620,384,504,592,587,44,0.000,3603,1,5.210,0.136,-1.140,-0.200,5.080,0.153,0.405,0.890,-0.068,0.118,-0.120,0.000,0.000,0.039,0.013,2,2,0,3,7,255,1366,250,0,0
prep,432,432,0,5542947.173,-0.644,0.054,-0.093,0.757,2943,0,191,2591,379,493,575,592,44,0.000,3603,0,6.227,0.446,-1.820,0.420,5.940,0.137,0.401,0.882,-0.440,-0.070,-0.154,0.000,0.000,0.039,0.013,3,2,0,3,7,255,1366,250,0,0
prep,463,463,0,5542952.173,-0.644,0.054,-0.093,0.757,2878,0,191,2535,380,490,555,583,44,0.000,3603,0,9.722,0.446,-4.020,0.960,8.800,0.146,0.365,0.908,-0.440,-0.070,-0.154,0.000,0.000,0.039,0.013,3,2,0,3,7,255,1366,250,0,0
prep,463,463,0,5542957.173,-0.644,0.054,-0.093,0.758,2797,0,191,2485,372,480,552,519,44,0.000,3603,0,9.702,0.244,-4.380,1.640,8.500,0.166,0.389,0.921,-0.234,-0.070,-0.144,0.000,0.000,0.039,0.013,3,2,0,3,7,255,1366,250,0,0
prep,464,464,0,5542962.173,-0.644,0.054,-0.093,0.758,2675,0,187,2411,371,485,507,464,44,0.000,3603,0,7.308,0.069,-1.260,2.180,6.860,0.187,0.303,0.847,-0.038,0.058,-0.144,0.000,0.000,0.039,0.013,3,2,0,3,7,255,1366,250,0,0
prep,464,464,0,5542967.173,-0.643,0.053,-0.093,0.758,2589,0,197,2312,360,475,367,469,44,0.000,3603,0,17.211,0.540,-4.260,15.440,6.300,0.181,-0.250,0.736,0.208,0.498,-0.854,0.000,0.000,0.039,0.013,3,2,0,3,7,255,1366,250,0,0
