condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,2527,2527,0,106320.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.082,0.003,-0.080,-0.020,0.000,-0.001,0.047,1.001,-0.002,-0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2527,2527,0,106325.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.066,0.008,-0.020,-0.020,-0.060,-0.002,0.047,1.002,0.002,-0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2527,2527,0,106330.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,-0.002,0.049,1.001,0.002,-0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2527,2527,0,106335.836,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.128,0.006,-0.080,-0.080,0.060,-0.002,0.048,1.002,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2559,2559,0,106340.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.082,0.006,-0.080,-0.020,0.000,-0.002,0.047,1.002,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2559,2559,0,106345.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.082,0.006,-0.080,-0.020,0.000,-0.002,0.048,1.002,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2559,2559,0,106350.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.066,0.004,-0.020,-0.020,0.060,-0.003,0.048,1.001,-0.004,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2559,2559,0,106355.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.089,0.004,-0.080,0.040,0.000,-0.002,0.047,1.001,-0.004,0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2559,2559,0,106360.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.045,0.004,0.040,-0.020,0.000,-0.001,0.048,1.002,-0.004,0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2559,2559,0,106365.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.082,0.006,-0.080,-0.020,0.000,-0.002,0.048,1.002,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2591,2591,0,106370.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.082,0.006,-0.020,-0.080,0.000,-0.002,0.047,1.002,0.002,0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2591,2591,0,106375.836,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.045,0.003,-0.020,0.040,0.000,-0.002,0.048,1.003,0.002,0.002,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2591,2591,0,106380.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.066,0.003,-0.020,-0.020,0.060,-0.002,0.048,1.001,0.002,0.002,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2591,2591,0,106385.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.102,0.003,-0.080,-0.020,0.060,-0.002,0.047,1.001,0.002,0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2591,2591,0,106390.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.075,0.003,0.040,-0.020,0.060,-0.002,0.049,1.002,0.002,0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2591,2591,0,106395.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.045,0.003,-0.020,0.040,0.000,-0.002,0.047,1.001,0.002,-0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2609,2609,0,106400.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.082,0.004,-0.080,-0.020,0.000,-0.002,0.047,1.002,-0.004,-0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2609,2609,0,106405.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.066,0.006,-0.020,-0.020,0.060,-0.002,0.046,1.002,-0.004,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2625,2625,0,106410.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.217,0.006,0.180,-0.020,0.120,-0.001,0.049,1.001,-0.004,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2625,2625,0,106415.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.402,0.016,-0.320,0.040,-0.240,-0.003,0.055,1.002,-0.004,0.016,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2625,2625,0,106420.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.333,0.018,0.300,-0.080,0.120,-0.003,0.022,1.003,-0.008,0.016,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2625,2625,0,106425.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.601,0.072,0.360,0.040,0.480,0.003,0.091,0.999,-0.008,0.072,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2639,2639,0,106430.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,1.870,0.248,-1.240,-0.020,-1.400,-0.007,0.002,1.004,-0.012,-0.248,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2639,2639,0,106435.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,2.941,0.239,1.880,-0.080,2.260,0.001,0.072,1.000,0.036,0.236,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2639,2639,0,106440.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,2.993,0.093,-1.960,0.100,-2.260,0.000,0.058,1.003,0.016,0.092,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2639,2639,0,106445.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,2.073,0.093,1.340,-0.080,1.580,-0.007,0.007,1.001,0.016,0.092,-0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2655,2655,0,106450.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.485,0.093,-0.380,-0.020,-0.300,0.004,0.103,1.001,0.016,0.092,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2655,2655,0,106455.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.811,0.404,-0.440,0.040,-0.680,-0.006,-0.001,1.003,-0.042,-0.402,-0.014,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2687,2687,0,106460.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,1.337,0.211,0.840,-0.020,1.040,0.000,0.070,1.001,0.020,0.210,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2687,2687,0,106465.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,1.160,0.100,-0.980,0.040,-0.620,0.000,0.059,1.002,0.020,0.098,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2687,2687,0,106470.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.678,0.100,0.660,0.100,0.120,-0.008,0.009,1.001,0.020,0.098,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2687,2687,0,106475.836,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.161,0.100,-0.140,-0.080,0.000,0.004,0.081,1.001,0.020,0.098,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2688,2688,0,106480.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.326,0.062,-0.320,-0.020,0.060,-0.003,0.042,1.002,-0.014,-0.060,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2688,2688,0,106485.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.555,0.062,0.540,0.040,0.120,-0.006,0.030,1.001,-0.014,-0.060,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2718,2718,0,106490.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.533,0.062,-0.440,-0.020,-0.300,0.001,0.065,1.002,-0.014,-0.060,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2718,2718,0,106495.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.326,0.115,0.300,0.040,0.120,-0.003,0.037,1.003,-0.014,-0.114,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2718,2718,0,106500.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.082,0.028,-0.080,-0.020,0.000,-0.002,0.051,1.003,0.002,0.028,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2718,2718,0,106505.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.268,0.028,-0.260,-0.020,0.060,0.000,0.056,1.003,0.002,0.028,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2718,2718,0,106510.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.326,0.028,0.300,0.040,0.120,-0.005,0.037,1.001,0.002,0.028,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2718,2718,0,106515.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.368,0.058,-0.320,-0.020,-0.180,-0.002,0.054,1.001,-0.004,0.058,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2734,2734,0,106520.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.185,0.011,0.040,-0.020,0.180,-0.001,0.047,1.002,-0.004,-0.010,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2734,2734,0,106525.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.217,0.011,0.180,-0.020,-0.120,-0.004,0.044,1.001,-0.004,-0.010,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2734,2734,0,106530.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.215,0.012,-0.200,-0.080,0.000,0.000,0.051,1.002,0.006,-0.010,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2734,2734,0,106535.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.271,0.032,0.240,0.040,0.120,-0.002,0.045,1.001,-0.004,-0.032,-0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2750,2750,0,106540.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.234,0.022,-0.200,-0.020,-0.120,-0.002,0.046,1.002,-0.004,-0.022,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2750,2750,0,106545.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.182,0.022,-0.020,-0.020,0.180,0.000,0.050,1.002,-0.004,-0.022,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2751,2751,0,106550.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.194,0.009,0.180,0.040,-0.060,-0.003,0.047,1.002,-0.004,-0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2751,2751,0,106555.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.317,0.009,-0.260,-0.020,-0.180,-0.002,0.047,1.002,-0.004,-0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2751,2751,0,106560.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.350,0.009,0.180,-0.020,0.300,-0.001,0.049,1.003,-0.004,-0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2766,2766,0,106565.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.244,0.004,-0.020,0.040,-0.240,-0.002,0.048,1.002,0.000,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2766,2766,0,106570.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.185,0.011,-0.140,-0.020,0.120,-0.001,0.046,1.003,0.010,-0.004,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2798,2798,0,106575.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.303,0.011,0.180,0.040,0.240,0.000,0.053,1.001,0.010,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2798,2798,0,106580.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.313,0.024,-0.200,-0.020,-0.240,-0.003,0.045,1.002,0.010,-0.022,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2798,2798,0,106585.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.303,0.006,0.040,-0.020,0.300,-0.002,0.049,1.003,0.000,0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2798,2798,0,106590.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.108,0.006,0.100,0.040,0.000,-0.002,0.050,1.001,0.000,0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2814,2814,0,106595.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.229,0.006,-0.140,-0.020,-0.180,-0.002,0.046,1.002,0.000,0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2814,2814,0,106600.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.301,0.016,0.180,-0.020,0.240,-0.001,0.051,1.003,0.000,0.016,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2814,2814,0,106605.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.254,0.008,-0.080,-0.020,-0.240,-0.002,0.047,1.001,0.000,-0.008,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2814,2814,0,106610.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.082,0.008,-0.080,-0.020,0.000,-0.002,0.043,1.002,0.000,-0.008,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2814,2814,0,106615.836,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.157,0.008,0.100,-0.020,0.120,-0.002,0.051,1.001,0.000,-0.008,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2814,2814,0,106620.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.234,0.036,-0.200,-0.020,-0.120,-0.002,0.044,1.003,0.000,-0.036,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2831,2831,0,106625.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.261,0.012,0.100,-0.020,0.240,-0.001,0.047,1.003,0.000,-0.012,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2831,2831,0,106630.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.066,0.013,-0.020,-0.020,-0.060,-0.001,0.051,1.003,0.006,-0.012,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2846,2846,0,106635.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.185,0.013,-0.140,-0.020,-0.120,-0.004,0.044,1.001,0.006,-0.012,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2846,2846,0,106640.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.287,0.006,0.100,-0.200,0.180,-0.002,0.047,1.002,0.000,-0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2846,2846,0,106645.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.289,0.007,-0.080,-0.140,-0.240,-0.002,0.047,1.002,-0.004,-0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2846,2846,0,106650.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.128,0.007,-0.020,0.040,0.120,-0.005,0.045,1.000,-0.004,-0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2863,2863,0,106655.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.247,0.007,0.040,0.040,0.240,-0.001,0.049,1.002,-0.004,-0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2863,2863,0,106660.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.254,0.019,-0.080,-0.020,-0.240,0.000,0.046,1.003,0.010,-0.016,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2894,2894,0,106665.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.256,0.023,0.040,-0.080,0.240,0.000,0.046,1.003,0.016,-0.016,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2894,2894,0,106670.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.328,0.026,0.040,0.220,0.240,0.001,0.049,1.001,0.020,-0.016,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2894,2894,0,106675.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.157,0.022,-0.020,0.100,-0.120,-0.006,0.047,1.000,0.020,-0.010,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2894,2894,0,106680.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.303,0.032,0.040,-0.020,0.300,-0.005,0.048,1.000,-0.032,0.004,-0.014,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2894,2894,0,106685.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.157,0.032,-0.140,0.040,-0.060,0.000,0.050,1.002,-0.032,0.004,-0.014,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2894,2894,0,106690.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.311,0.016,-0.020,-0.080,-0.300,0.001,0.045,1.004,0.016,0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2911,2911,0,106695.835,0.992,-0.125,-0.034,-0.000,0,0,0,0,0,0,0,0,0,0.000,0,0,0.242,0.016,-0.020,-0.020,0.240,0.000,0.048,1.003,0.016,0.004,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
