condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,3487,3487,0,190287.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,1,0,0,0,0.000,0,0,0.060,0.003,0.040,0.040,0.020,-0.001,0.052,1.002,-0.002,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,0
baseline,3487,3487,0,190292.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,-0.020,0.040,0.020,0.000,0.052,1.002,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,0
baseline,3487,3487,0,190297.828,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.003,-0.020,-0.020,0.020,0.000,0.051,1.001,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,0
baseline,3487,3487,0,190302.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.004,-0.020,0.040,0.100,-0.001,0.051,1.002,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,0
baseline,3503,3503,0,190307.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.004,-0.020,-0.020,0.020,-0.001,0.052,1.002,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,0
baseline,3503,3503,0,190312.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.009,-0.020,-0.020,0.020,-0.001,0.050,1.001,0.004,-0.008,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,0
baseline,3503,3503,0,190317.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.040,-0.020,0.020,0.000,0.051,1.002,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,0
baseline,3503,3503,0,190322.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.006,-0.020,-0.020,0.020,0.000,0.051,1.000,0.006,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,0
baseline,3519,3519,0,190327.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.006,0.040,0.040,0.020,-0.001,0.051,1.001,0.006,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,1188
baseline,3519,3519,0,190332.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.002,-0.020,-0.020,0.020,0.000,0.052,1.002,0.002,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,0,1188
baseline,3535,3535,0,190337.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.040,-0.020,0.020,-0.001,0.052,1.002,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,4,1188
baseline,3535,3535,0,190342.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.006,-0.080,-0.020,0.020,-0.001,0.052,1.002,-0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,9,1188
baseline,3567,3567,0,190347.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.006,-0.020,-0.020,0.020,0.000,0.051,1.001,-0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,14,1188
baseline,3567,3567,0,190352.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.011,0.040,0.040,0.020,0.000,0.052,1.001,0.010,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,19,1188
baseline,3567,3567,0,190357.828,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.011,-0.080,0.040,0.020,0.000,0.051,1.001,0.010,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,24,1188
baseline,3567,3567,0,190362.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.004,-0.020,-0.020,0.020,0.000,0.051,1.002,0.004,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,29,1188
baseline,3567,3567,0,190367.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.040,-0.020,0.020,0.000,0.053,1.002,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,34,1188
baseline,3567,3567,0,190372.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.006,-0.020,-0.020,0.020,0.000,0.052,1.001,0.004,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,39,1188
baseline,3583,3583,0,190377.828,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.004,0.040,0.040,-0.040,-0.001,0.051,1.001,0.002,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,44,1188
baseline,3583,3583,0,190382.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.003,-0.020,-0.020,0.020,0.000,0.052,1.002,0.002,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,49,1188
baseline,3583,3583,0,190387.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.002,-0.020,-0.020,0.080,0.000,0.052,1.001,0.000,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,54,1188
baseline,3583,3583,0,190392.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.003,-0.080,-0.020,0.020,0.000,0.052,1.001,0.002,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,59,1188
baseline,3599,3599,0,190397.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.003,0.040,-0.020,0.080,-0.001,0.050,1.002,0.002,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,64,1188
baseline,3599,3599,0,190402.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.166,0.003,0.040,-0.020,0.160,-0.001,0.055,1.000,0.002,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,69,1188
baseline,3616,3616,0,190407.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.257,0.020,-0.200,-0.020,-0.160,-0.001,0.049,1.003,0.004,-0.020,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,74,1188
baseline,3616,3616,0,190412.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.227,0.022,0.160,-0.020,0.160,-0.002,0.049,1.000,0.004,-0.022,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,79,1188
baseline,3616,3616,0,190417.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.173,0.022,-0.140,-0.020,-0.100,-0.001,0.058,1.003,0.004,-0.022,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,84,1188
baseline,3616,3616,0,190422.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.098,0.030,0.040,0.040,0.080,-0.001,0.047,1.000,0.004,-0.030,-0.014,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,89,1188
baseline,3616,3616,0,190427.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.134,0.054,0.100,0.040,0.080,0.000,0.058,1.003,-0.016,0.052,0.014,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,94,1188
baseline,3616,3616,0,190432.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.300,0.047,-0.200,0.040,-0.220,-0.003,0.041,1.002,0.022,-0.042,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,99,1188
baseline,3631,3631,0,190437.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.471,0.060,0.100,-0.020,0.460,0.000,0.073,1.000,-0.016,0.058,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,104,1188
baseline,3631,3631,0,190442.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.286,0.108,0.040,0.040,-0.280,-0.004,0.021,1.003,0.034,-0.102,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,109,1188
baseline,3663,3663,0,190447.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.281,0.203,-0.260,0.040,-0.100,0.003,0.079,0.999,-0.090,0.182,-0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,114,1188
baseline,3663,3663,0,190452.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.738,0.030,0.220,-0.080,0.700,-0.001,0.049,1.002,0.014,-0.026,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,119,1188
baseline,3663,3663,0,190457.828,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.615,0.030,-0.200,0.040,-0.580,-0.003,0.028,1.002,0.014,-0.026,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,124,1188
baseline,3663,3663,0,190462.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.224,0.030,0.040,-0.020,0.220,0.000,0.079,1.000,0.014,-0.026,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,129,1188
baseline,3663,3663,0,190467.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.154,0.040,-0.020,0.100,-0.003,0.037,1.003,0.060,-0.142,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,134,1188
baseline,3663,3663,0,190472.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.224,0.099,-0.200,-0.020,-0.100,0.002,0.062,1.002,-0.014,0.098,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,139,1188
baseline,3663,3663,0,190477.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.489,0.035,0.280,-0.020,0.400,-0.001,0.049,1.000,0.018,-0.030,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,144,1188
baseline,3681,3681,0,190482.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.528,0.035,-0.080,0.040,-0.520,-0.003,0.040,1.002,0.018,-0.030,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,149,1188
baseline,3681,3681,0,190487.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.227,0.035,0.040,0.040,0.220,0.000,0.069,1.003,0.018,-0.030,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,154,1188
baseline,3681,3681,0,190492.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.170,0.100,0.040,0.040,0.160,-0.003,0.042,1.003,0.034,-0.094,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,159,1188
baseline,3681,3681,0,190497.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.134,0.070,-0.080,0.040,-0.100,0.000,0.060,1.001,-0.018,0.068,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,164,1188
baseline,3695,3695,0,190502.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.273,0.023,0.160,-0.020,0.220,-0.001,0.050,1.000,0.014,-0.018,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,169,1188
baseline,3695,3695,0,190507.827,0.960,-0.112,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.410,0.023,-0.080,0.040,-0.400,-0.002,0.041,1.002,0.014,-0.018,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,174,1188
baseline,3711,3711,0,190512.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.166,0.023,-0.020,0.040,0.160,0.001,0.065,1.002,0.014,-0.018,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,179,1188
baseline,3711,3711,0,190517.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.222,0.063,-0.020,-0.020,0.220,-0.002,0.046,1.001,0.020,-0.060,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,184,1188
baseline,3711,3711,0,190522.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.130,0.010,-0.080,-0.020,-0.100,-0.001,0.054,1.002,0.000,0.010,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,189,1188
baseline,3711,3711,0,190527.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.298,0.006,0.100,-0.020,0.280,-0.001,0.054,1.002,0.000,0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,194,1188
baseline,3727,3727,0,190532.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.235,0.006,-0.080,-0.020,-0.220,0.000,0.042,1.003,0.000,0.006,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,199,1188
baseline,3727,3727,0,190537.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.343,0.007,0.040,-0.020,0.340,0.001,0.063,1.002,-0.004,0.006,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,204,1188
baseline,3727,3727,0,190542.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.084,0.040,0.040,-0.040,-0.003,0.043,1.002,0.026,-0.080,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,209,1188
baseline,3727,3727,0,190547.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.046,-0.020,0.040,-0.100,0.000,0.058,1.001,-0.014,0.044,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,214,1188
baseline,3759,3759,0,190552.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.227,0.008,0.040,0.040,0.220,-0.001,0.054,1.000,0.000,0.008,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,219,1188
baseline,3759,3759,0,190557.828,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.193,0.008,0.100,0.040,-0.160,-0.001,0.045,1.001,0.000,0.008,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,224,1188
baseline,3759,3759,0,190562.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.281,0.008,-0.020,-0.020,0.280,0.001,0.058,1.001,0.002,0.008,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,229,1188
baseline,3759,3759,0,190567.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.180,0.047,0.160,-0.080,0.020,-0.001,0.048,1.001,0.022,-0.042,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,234,1188
baseline,3759,3759,0,190572.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.014,-0.020,0.040,-0.040,0.000,0.052,1.001,0.014,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,239,1188
baseline,3759,3759,0,190577.828,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.015,-0.020,-0.080,0.020,-0.002,0.053,1.002,0.014,-0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,244,1188
baseline,3791,3791,0,190582.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.292,0.012,-0.080,-0.020,-0.280,-0.001,0.051,1.001,0.010,-0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,249,1188
baseline,3791,3791,0,190587.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.006,-0.020,0.040,0.020,-0.001,0.053,1.002,0.002,-0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,254,1188
baseline,3791,3791,0,190592.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.017,0.040,0.040,0.020,0.000,0.050,1.001,0.010,-0.014,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,259,1188
baseline,3791,3791,0,190597.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.205,0.018,-0.200,-0.020,-0.040,0.001,0.053,1.001,0.018,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,264,1188
baseline,3791,3791,0,190602.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.183,0.019,-0.080,0.040,0.160,-0.002,0.053,1.001,0.018,-0.006,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,269,1188
baseline,3791,3791,0,190607.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.008,0.040,0.040,-0.040,-0.002,0.050,1.001,0.006,-0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,274,1188
baseline,3807,3807,0,190612.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.224,0.008,0.040,-0.020,0.220,0.001,0.054,1.003,0.006,-0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,279,1188
baseline,3807,3807,0,190617.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.034,-0.020,0.040,0.020,-0.002,0.049,1.002,0.010,-0.032,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,284,1188
baseline,3823,3823,0,190622.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.247,0.011,-0.080,-0.080,-0.220,-0.001,0.052,1.001,0.010,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,289,1188
baseline,3823,3823,0,190627.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.032,0.040,-0.020,0.080,0.000,0.049,1.003,0.010,-0.030,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,294,1188
baseline,3823,3823,0,190632.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.216,0.035,0.040,-0.140,0.160,0.000,0.049,1.002,0.024,-0.026,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,299,1188
baseline,3823,3823,0,190637.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.147,0.035,0.040,-0.140,0.020,0.000,0.057,1.001,0.024,-0.026,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,304,1188
baseline,3839,3839,0,190642.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.180,0.012,-0.140,-0.080,0.080,-0.002,0.052,1.002,0.000,-0.012,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,309,1188
baseline,3839,3839,0,190647.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.286,0.014,0.040,0.040,0.280,-0.003,0.051,1.002,-0.008,-0.012,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,314,1188
baseline,3871,3871,0,190652.827,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.166,0.012,0.040,-0.020,0.160,0.000,0.051,1.001,0.000,-0.012,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,319,1188
baseline,3871,3871,0,190657.828,0.960,-0.113,-0.062,-0.248,0,0,0,0,0,0,0,0,0,0.000,0,0,0.166,0.011,-0.020,0.040,-0.160,0.000,0.053,1.001,0.010,-0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,2,0,1,7,255,1188,200,324,1188
