condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,52920,52920,0,64472.405,0.398,-0.147,0.005,0.906,3426,9,307,3335,3833,1033,0,661,29,0.000,2,0,77.876,1.091,-52.620,6.320,-57.060,-0.266,-0.005,0.855,-0.488,0.976,-0.200,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52920,52920,0,64477.405,0.396,-0.147,0.003,0.906,3355,6,332,3332,3849,1052,41,669,29,0.000,2,0,58.091,1.091,-35.580,1.920,-45.880,-0.138,-0.246,0.813,-0.488,0.976,-1.136,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52935,52935,0,64482.405,0.396,-0.146,0.002,0.907,3401,11,349,3312,3851,1085,60,688,29,0.000,2,0,29.192,3.336,-25.940,-0.900,-13.360,-0.159,-0.285,0.917,-2.866,1.708,-1.136,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52935,52935,0,64487.405,0.396,-0.145,0.000,0.907,3405,19,388,3319,3871,1101,68,717,29,0.000,2,0,29.436,3.336,-27.640,-2.120,9.900,-0.266,-0.133,1.008,-2.866,1.708,-1.118,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52959,52959,0,64492.405,0.397,-0.145,-0.001,0.906,3407,25,431,3323,3885,1109,79,731,29,0.000,2,0,33.725,2.339,-31.060,-0.040,13.140,-0.357,0.039,1.024,-1.704,1.602,0.180,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52959,52959,0,64497.405,0.397,-0.144,-0.002,0.906,3415,29,475,3316,3879,1113,103,757,29,0.000,2,0,30.599,1.052,-30.460,1.240,2.640,-0.389,0.110,0.949,0.068,1.050,0.186,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52959,52959,0,64502.406,0.397,-0.144,-0.003,0.906,3387,36,529,3311,3895,1127,107,763,29,0.000,2,0,25.973,1.136,-23.920,-0.040,-10.120,-0.363,0.023,0.855,0.434,1.050,0.186,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52959,52959,0,64507.405,0.396,-0.143,-0.004,0.907,3385,47,568,3309,3891,1146,135,788,29,0.000,2,0,24.125,1.431,-13.920,-8.700,-17.680,-0.307,-0.067,0.845,0.434,1.364,-0.852,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52959,52959,0,64512.405,0.396,-0.143,-0.005,0.907,3399,57,628,3308,3919,1163,152,809,29,0.000,2,0,23.256,1.459,-6.280,-13.400,-17.940,-0.272,-0.083,0.899,-0.518,1.364,-0.852,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52959,52959,0,64517.405,0.395,-0.142,-0.005,0.908,3380,60,715,3304,3939,1159,167,814,29,0.000,2,1,22.925,1.591,-4.220,-17.180,-14.580,-0.248,-0.015,0.989,-0.822,1.362,-0.764,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52975,52975,0,64522.405,0.395,-0.141,-0.005,0.908,3383,60,757,3289,3939,1164,221,828,29,0.000,2,1,22.390,1.031,-6.480,-17.620,-12.200,-0.267,0.096,1.059,-0.822,0.622,0.086,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52975,52975,0,64527.405,0.394,-0.140,-0.005,0.908,3360,69,829,3288,3967,1193,235,851,29,0.000,2,1,23.214,0.094,-12.340,-15.420,-12.200,-0.287,0.194,1.093,-0.060,-0.072,0.892,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52975,52975,0,64532.405,0.394,-0.140,-0.006,0.909,3339,71,869,3255,3977,1189,237,859,29,0.000,2,1,25.763,0.931,-16.060,-4.980,-19.520,-0.304,0.268,1.128,0.694,-0.620,1.336,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52975,52975,0,64537.405,0.393,-0.140,-0.007,0.909,3343,75,915,3268,4059,1198,263,879,29,0.000,2,1,36.388,1.574,-23.560,7.840,-26.600,-0.294,0.262,1.106,1.180,-1.042,1.504,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52991,52991,0,64542.405,0.391,-0.139,-0.008,0.910,3336,83,965,3257,4079,1197,278,891,29,0.000,2,1,48.289,1.574,-31.560,5.580,-36.120,-0.244,0.185,0.986,1.180,-1.042,1.504,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52991,52991,0,64547.405,0.390,-0.138,-0.010,0.910,3321,101,1019,3253,4095,1200,277,915,29,0.000,2,1,53.869,0.971,-35.100,-6.880,-40.280,-0.248,0.082,0.962,0.602,-0.762,0.172,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52991,52991,0,64552.405,0.389,-0.137,-0.011,0.911,3321,101,1056,3235,4095,1199,313,935,29,0.000,2,1,58.085,0.095,-35.460,-14.620,-43.620,-0.229,0.072,0.947,-0.010,-0.094,-0.128,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,52991,52991,0,64557.405,0.387,-0.136,-0.012,0.912,3289,109,1111,3229,4095,1211,343,941,29,0.000,2,1,54.486,0.028,-29.900,-17.240,-42.160,-0.268,0.076,0.932,-0.010,-0.026,-0.322,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53007,53007,0,64562.405,0.385,-0.135,-0.013,0.913,3276,104,1141,3208,4095,1207,348,955,29,0.000,2,1,54.597,0.236,-19.600,-16.880,-48.080,-0.264,0.126,0.943,0.216,-0.094,-0.322,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53007,53007,0,64567.405,0.384,-0.134,-0.013,0.914,3241,104,1209,3156,4095,1207,364,965,29,0.000,2,1,47.512,0.590,-13.240,-18.160,-41.860,-0.267,0.177,1.011,0.536,-0.246,-0.230,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53023,53023,0,64572.405,0.382,-0.133,-0.014,0.914,3245,105,1251,3186,4095,1199,407,975,29,0.000,2,1,52.010,0.806,-12.760,-16.280,-47.720,-0.327,0.158,1.048,0.768,-0.246,0.444,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53023,53023,0,64577.405,0.380,-0.132,-0.014,0.915,3219,116,1301,3169,4095,1194,469,988,29,0.000,2,1,58.921,1.114,-18.120,-14.860,-54.060,-0.286,0.190,1.064,0.900,-0.656,0.922,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53023,53023,0,64582.405,0.378,-0.131,-0.016,0.917,3175,105,1341,3125,4095,1176,508,992,29,0.000,2,1,66.351,0.934,-27.900,-12.540,-58.880,-0.279,0.121,1.035,0.900,-0.250,0.922,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53023,53023,0,64587.405,0.375,-0.130,-0.017,0.918,3159,105,1379,3117,4095,1159,563,1019,29,0.000,2,1,78.905,0.534,-36.440,-16.880,-67.920,-0.268,0.019,0.971,0.472,-0.250,0.634,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53055,53055,0,64592.405,0.373,-0.128,-0.019,0.919,3124,105,1431,3111,4095,1143,589,1032,29,0.000,2,1,83.011,0.158,-38.940,-19.320,-70.720,-0.191,-0.002,0.935,-0.124,0.098,-0.054,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53055,53055,0,64597.405,0.370,-0.127,-0.020,0.920,3081,94,1480,3053,4095,1133,626,1047,29,0.000,2,1,79.704,0.667,-34.920,-18.340,-69.260,-0.172,-0.008,0.896,-0.660,0.098,-0.584,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53055,53055,0,64602.406,0.367,-0.126,-0.022,0.921,3055,103,1508,3048,4095,1125,658,1059,29,0.000,2,1,79.222,0.719,-30.700,-16.940,-71.040,-0.206,-0.052,0.921,-0.712,0.098,-0.684,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53055,53055,0,64607.405,0.365,-0.125,-0.023,0.923,3015,101,1563,3035,4095,1108,687,1065,29,0.000,2,1,76.944,0.946,-28.140,-13.340,-70.360,-0.190,-0.081,0.893,-0.784,0.530,-0.982,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53055,53055,0,64612.405,0.362,-0.123,-0.024,0.924,2975,101,1607,3031,4095,1109,696,1075,29,0.000,2,1,75.834,1.174,-25.080,-16.580,-69.620,-0.183,-0.112,0.856,-0.982,0.644,-0.982,0.000,0.000,0.000,0.000,2,0,0,0,7,255,0,250,0,0
baseline,53055,53055,0,64617.405,0.359,-0.123,-0.025,0.925,2922,103,1640,2999,4095,1101,729,1081,29,0.000,2,0,74.937,1.305,-8.720,-11.460,-73.540,-0.252,-0.077,0.815,-0.982,0.860,-1.346,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53072,53072,0,64622.405,0.356,-0.122,-0.024,0.926,2869,93,1667,2973,4095,1091,731,1094,29,0.000,2,0,82.058,0.987,8.660,-10.960,-80.860,-0.188,-0.022,0.869,-0.484,0.860,-1.346,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53072,53072,0,64627.405,0.353,-0.122,-0.024,0.928,2803,92,1687,2963,4095,1092,745,1099,29,0.000,2,0,78.330,0.530,7.020,-17.440,-76.040,-0.063,-0.087,0.954,-0.484,0.216,-1.174,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53072,53072,0,64632.405,0.351,-0.121,-0.024,0.928,2791,93,1700,2927,4095,1079,747,1107,29,0.000,2,0,56.056,1.950,-0.360,-18.540,-52.900,-0.048,-0.119,1.001,-1.946,-0.118,-0.680,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53072,53072,0,64637.405,0.349,-0.120,-0.025,0.929,2757,96,1718,2911,4095,1091,762,1114,29,0.000,2,0,36.385,1.950,-9.460,-15.480,-31.540,-0.103,-0.099,1.016,-1.946,-0.118,-0.266,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53087,53087,0,64642.405,0.349,-0.119,-0.025,0.929,2711,101,1737,2899,4095,1081,779,1133,29,0.000,2,0,27.643,1.819,-15.140,-11.820,-19.880,-0.182,-0.063,0.973,-1.818,0.064,-0.208,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53087,53087,0,64647.405,0.348,-0.118,-0.026,0.930,2669,95,1754,2885,4095,1085,791,1143,29,0.000,2,0,27.555,0.974,-16.480,-10.660,-19.340,-0.231,-0.024,0.948,-0.910,0.346,-0.208,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53103,53103,0,64652.405,0.347,-0.117,-0.027,0.930,2621,97,1753,2855,4095,1081,795,1131,29,0.000,2,0,30.879,0.463,-14.280,-12.300,-24.460,-0.229,-0.028,0.915,-0.246,0.392,-0.318,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53103,53103,0,64657.405,0.346,-0.117,-0.027,0.931,2589,90,1783,2800,4095,1083,819,1149,29,0.000,2,0,31.985,0.463,-9.580,-15.780,-26.120,-0.199,-0.039,0.911,-0.246,0.392,-0.644,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53103,53103,0,64662.405,0.345,-0.116,-0.027,0.931,2557,99,1807,2825,4095,1093,829,1149,29,0.000,2,0,27.107,0.579,-3.420,-14.320,-22.760,-0.162,-0.053,0.933,-0.466,0.344,-0.644,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53103,53103,0,64667.405,0.345,-0.115,-0.027,0.931,2539,89,1823,2829,4095,1097,853,1161,29,0.000,2,0,17.856,0.865,0.680,-10.960,-14.080,-0.141,-0.070,0.947,-0.844,0.190,-0.620,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53119,53119,0,64672.405,0.344,-0.114,-0.027,0.931,2511,91,1844,2797,4095,1087,852,1171,29,0.000,2,0,10.109,1.114,1.640,-8.700,-4.880,-0.152,-0.076,0.965,-1.098,0.190,-0.534,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53119,53119,0,64677.405,0.345,-0.114,-0.027,0.931,2481,97,1845,2791,4095,1084,861,1175,29,0.000,2,0,7.732,1.131,1.040,-7.480,1.660,-0.177,-0.065,0.965,-1.098,0.270,-0.342,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53135,53135,0,64682.405,0.345,-0.114,-0.027,0.931,2467,95,1861,2785,4095,1085,872,1189,29,0.000,2,0,8.091,0.909,0.800,-6.820,4.280,-0.202,-0.048,0.953,-0.840,0.348,-0.342,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53135,53135,0,64687.405,0.345,-0.113,-0.027,0.931,2403,91,1862,2751,4095,1088,872,1195,29,0.000,2,0,9.002,0.639,2.740,-7.360,4.400,-0.214,-0.031,0.939,-0.524,0.366,-0.342,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53152,53152,0,64692.405,0.345,-0.113,-0.027,0.931,2406,100,1864,2732,4095,1087,869,1196,29,0.000,2,0,10.544,0.472,6.220,-7.360,4.280,-0.208,-0.018,0.941,-0.298,0.366,-0.434,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53152,53152,0,64697.405,0.345,-0.113,-0.026,0.931,2360,93,1873,2719,4095,1093,865,1211,29,0.000,2,0,12.936,0.379,8.840,-7.720,5.440,-0.201,-0.011,0.960,-0.296,0.236,-0.434,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53168,53168,0,64702.405,0.346,-0.113,-0.026,0.931,2329,105,1880,2693,4095,1097,872,1234,29,0.000,2,0,14.464,0.294,8.840,-8.580,7.580,-0.202,-0.003,0.977,-0.268,0.122,-0.268,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53168,53168,0,64707.405,0.346,-0.112,-0.025,0.931,2295,92,1881,2663,4095,1097,869,1229,29,0.000,2,0,15.063,0.293,7.560,-9.000,9.420,-0.208,-0.006,0.985,-0.268,0.118,-0.106,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53168,53168,0,64712.405,0.346,-0.112,-0.025,0.931,2259,88,1889,2642,4095,1097,879,1239,29,0.000,2,0,15.325,0.289,7.140,-8.580,10.500,-0.216,-0.011,0.981,-0.264,0.118,-0.030,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53168,53168,0,64717.405,0.347,-0.112,-0.024,0.931,2214,89,1891,2616,4095,1102,879,1243,29,0.000,2,0,14.955,0.311,7.140,-7.980,10.440,-0.223,-0.003,0.984,-0.228,0.212,-0.014,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53169,53169,0,64722.405,0.347,-0.112,-0.024,0.931,2185,89,1901,2578,4095,1109,887,1248,29,0.000,2,0,14.336,0.250,7.200,-7.540,9.840,-0.227,0.012,0.990,-0.132,0.212,0.014,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53169,53169,0,64727.405,0.347,-0.111,-0.023,0.931,2119,87,1898,2538,4095,1099,881,1257,29,0.000,2,0,14.036,0.126,7.200,-8.100,8.920,-0.229,0.021,0.987,-0.010,0.126,0.054,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53169,53169,0,64732.405,0.348,-0.111,-0.023,0.931,2063,87,1908,2489,4095,1093,879,1269,29,0.000,2,0,14.191,0.127,7.020,-8.820,8.620,-0.230,0.012,0.989,0.014,0.126,0.074,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53169,53169,0,64737.405,0.348,-0.111,-0.023,0.931,1976,98,1915,2429,4095,1093,892,1269,29,0.000,2,0,14.120,0.167,6.720,-8.940,8.620,-0.231,0.011,1.003,0.014,0.166,0.074,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53183,53183,0,64742.405,0.348,-0.111,-0.022,0.930,1917,90,1903,2387,4095,1084,909,1268,29,0.000,2,0,12.737,0.166,4.520,-8.400,8.440,-0.219,0.016,1.018,-0.010,0.166,0.216,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53183,53183,0,64747.405,0.349,-0.110,-0.022,0.930,1813,83,1911,2317,4095,1088,915,1285,29,0.000,2,0,12.424,0.102,2.020,-8.280,9.040,-0.203,0.018,1.007,-0.086,0.054,0.216,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53200,53200,0,64752.405,0.349,-0.110,-0.022,0.930,1755,72,1912,2277,4095,1095,923,1289,29,0.000,2,0,13.119,0.168,0.060,-8.100,10.320,-0.201,0.014,0.994,-0.168,-0.004,0.192,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53200,53200,0,64757.405,0.350,-0.110,-0.022,0.930,1652,74,1927,2213,4095,1080,924,1290,29,0.000,2,0,13.903,0.168,-1.040,-8.280,11.120,-0.208,0.011,0.993,-0.168,-0.004,0.064,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53200,53200,0,64762.405,0.350,-0.109,-0.022,0.930,1523,72,1931,2149,4095,1078,935,1294,29,0.000,2,0,14.626,0.156,-2.320,-8.760,11.480,-0.218,0.003,1.000,-0.142,0.064,0.064,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53200,53200,0,64767.405,0.351,-0.109,-0.022,0.930,1405,78,1937,2074,4095,1077,946,1301,29,0.000,2,0,16.265,0.227,-3.120,-9.320,12.960,-0.234,0.008,1.007,-0.124,0.190,0.154,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53234,53234,0,64772.405,0.351,-0.108,-0.022,0.930,1290,73,1946,1999,4095,1077,947,1309,29,0.000,2,0,16.347,0.191,-2.800,-9.980,12.640,-0.246,0.035,0.997,0.020,0.190,0.192,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53234,53234,0,64777.406,0.352,-0.108,-0.022,0.930,1167,61,1951,1895,4095,1064,957,1325,29,0.000,2,0,14.964,0.330,-3.120,-9.920,10.760,-0.248,0.056,1.010,0.296,0.146,0.254,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53234,53234,0,64782.405,0.352,-0.108,-0.022,0.929,1066,55,1958,1819,4095,1065,971,1333,29,0.000,2,0,13.058,0.342,-4.760,-9.740,7.280,-0.234,0.056,1.009,0.342,-0.012,0.286,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53234,53234,0,64787.405,0.352,-0.107,-0.022,0.929,927,59,1977,1715,4095,1059,969,1321,29,0.000,2,0,12.725,0.343,-6.960,-10.040,3.560,-0.224,0.037,1.020,0.342,-0.026,0.322,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53267,53267,0,64792.405,0.352,-0.107,-0.022,0.930,791,56,1991,1593,4095,1055,974,1361,29,0.000,2,0,14.061,0.182,-8.800,-10.960,0.380,-0.236,0.030,1.023,0.180,-0.026,0.362,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
baseline,53267,53267,0,64797.405,0.352,-0.106,-0.022,0.930,653,55,1978,1484,4095,1053,989,1371,29,0.000,2,0,16.623,0.182,-10.440,-12.860,-1.400,-0.226,0.047,1.023,0.180,-0.026,0.400,0.000,0.000,0.000,0.000,3,0,0,0,7,255,0,250,0,0
