condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,3,3,0,3,777067.393,0.905,-0.113,0.220,0.346,0,0,3480,0,2135,0,2543,172,44,0.000,1,444,0,257.634,9.264,112.063,-231.500,15.000,-0.063,0.047,1.941,-9.246,-0.582,6.688,1.750,1.870,0.943,1.076,3,NULL,NULL,1168.000,2,0,1,7,255,,150,0,0
pre_stim,3,3,0,3,777072.393,0.903,-0.114,0.231,0.345,0,0,3437,0,2039,0,2469,146,44,0.000,1,444,0,258.738,9.281,115.438,-230.500,22.125,-0.031,-0.039,2.090,-9.254,-0.703,6.688,1.786,1.908,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,34,34,0,34,777077.393,0.900,-0.115,0.242,0.344,0,0,3380,0,1952,0,2383,119,44,0.000,1,444,0,267.719,10.674,130.500,-232.000,28.625,0.035,-0.105,2.215,-10.582,-1.395,7.512,1.806,1.930,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,34,34,0,34,777082.393,0.897,-0.118,0.253,0.343,0,0,3346,0,1863,0,2273,93,44,0.000,1,444,0,280.879,11.816,158.938,-230.563,21.750,0.070,-0.109,2.242,-11.594,-2.281,8.277,1.812,1.936,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,50,50,0,50,777087.394,0.894,-0.121,0.265,0.341,0,0,3275,0,1748,0,2131,55,44,0.000,1,444,0,293.260,12.233,179.688,-230.125,27.500,0.043,-0.188,2.152,-11.980,-2.473,8.277,1.790,1.916,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,50,50,0,50,777092.393,0.890,-0.125,0.277,0.339,0,0,3167,0,1651,0,1949,43,44,0.000,1,444,0,302.800,12.233,190.813,-232.438,35.375,0.102,-0.059,2.090,-11.980,-2.473,6.875,1.752,1.878,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,50,50,0,50,777097.393,0.887,-0.129,0.289,0.337,0,0,3097,0,1551,0,1772,37,44,0.000,1,444,0,311.137,12.297,201.375,-235.063,31.625,0.094,-0.043,2.109,-12.105,-2.160,6.836,1.700,1.824,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,50,50,0,50,777102.393,0.883,-0.133,0.302,0.334,0,0,2963,0,1421,0,1567,12,44,0.000,1,444,0,323.959,12.262,217.625,-237.875,31.688,0.137,-0.168,1.973,-12.070,-2.160,6.676,1.648,1.770,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,50,50,0,50,777107.393,0.878,-0.138,0.315,0.332,0,0,2794,0,1259,0,1335,29,44,0.000,1,444,0,328.822,12.232,226.375,-237.688,19.563,0.020,-0.055,1.781,-12.070,-1.984,4.918,1.612,1.734,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,50,50,0,50,777112.394,0.874,-0.143,0.327,0.329,0,0,2577,0,1060,0,1069,29,44,0.000,1,444,0,327.758,12.269,223.250,-238.063,30.188,-0.027,-0.203,1.742,-12.070,-2.199,3.141,1.584,1.706,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,53,53,0,53,777117.393,0.869,-0.148,0.339,0.327,0,0,2293,0,841,0,727,25,44,0.000,1,444,0,329.866,12.285,228.375,-236.875,23.375,-0.078,-0.105,1.684,-12.199,-1.453,1.605,1.566,1.690,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,53,53,0,53,777122.393,0.864,-0.154,0.352,0.324,0,0,1861,0,671,0,325,10,44,0.000,1,444,0,336.254,12.630,237.125,-238.000,13.938,-0.176,-0.359,1.613,-12.438,-2.199,1.035,1.558,1.684,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,54,54,0,54,777127.393,0.859,-0.160,0.364,0.322,0,0,1433,0,459,0,0,9,44,0.000,1,444,0,342.593,13.124,247.375,-237.000,2.563,-0.313,-0.266,1.461,-13.074,-1.145,-1.531,1.558,1.686,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,54,54,0,54,777132.394,0.854,-0.165,0.377,0.319,0,0,862,0,356,0,0,3,44,0.000,1,444,0,340.148,13.637,247.500,-232.375,21.125,-0.379,-0.359,1.445,-13.602,-0.984,-3.168,1.564,1.694,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
pre_stim,68,68,0,68,777137.394,0.848,-0.172,0.389,0.317,0,0,243,0,168,0,0,0,44,0.000,1,444,0,343.340,13.890,256.313,-228.188,10.813,-0.496,-0.465,1.441,-13.855,-0.984,-4.520,1.576,1.710,0.943,1.076,3,NULL,NULL,,2,0,1,7,255,1168,150,0,0
