condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,4,4,0,4,339327.392,0.647,-0.026,0.090,0.757,0,0,0,0,0,17,48,12,5,0.000,0,141,0,35.872,3.795,-31.813,-9.875,13.313,-0.332,0.074,0.723,0.109,3.793,-2.867,0.000,0.000,0.000,0.000,0,NULL,NULL,1168.000,2,0,2,7,255,1168,250,0,0
pre_stim,4,4,0,4,339332.393,0.647,-0.025,0.089,0.757,0,0,0,0,0,12,26,16,5,0.000,0,141,0,40.996,3.732,-37.750,-6.313,14.688,-0.320,0.070,0.762,0.109,3.730,-2.828,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
pre_stim,19,19,0,19,339337.391,0.648,-0.023,0.088,0.757,0,0,0,0,0,8,17,9,5,0.000,0,141,0,41.687,3.732,-40.125,-3.500,10.750,-0.320,0.109,0.754,0.109,3.730,-2.676,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
pre_stim,19,19,0,19,339342.394,0.648,-0.022,0.086,0.756,0,0,0,0,0,7,18,0,5,0.000,0,141,0,45.070,3.731,-43.000,0.313,13.500,-0.324,0.027,0.766,-0.016,3.730,-2.676,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
pre_stim,25,25,0,25,339347.391,0.649,-0.021,0.085,0.756,0,0,0,0,0,9,9,0,5,0.000,0,141,0,49.205,3.663,-47.188,3.500,13.500,-0.289,0.125,0.809,0.406,3.641,-2.676,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
pre_stim,25,25,0,25,339352.394,0.649,-0.020,0.083,0.756,0,0,0,0,0,9,17,0,5,0.000,0,141,0,48.871,3.371,-47.250,6.938,10.375,-0.270,0.059,0.801,-0.160,3.367,-2.250,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
pre_stim,56,56,0,56,339357.391,0.649,-0.019,0.081,0.756,0,0,0,0,0,8,16,0,5,0.000,0,141,0,53.079,3.273,-50.625,11.250,11.313,-0.254,0.109,0.879,0.223,3.266,-2.082,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
pre_stim,56,56,0,56,339362.392,0.650,-0.018,0.079,0.756,0,0,0,0,0,9,11,0,5,0.000,0,141,0,50.357,3.255,-47.625,14.875,6.813,-0.266,0.070,0.863,-0.078,3.254,-1.609,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
pre_stim,79,79,0,79,339367.392,0.650,-0.017,0.077,0.756,0,0,0,0,0,11,6,0,5,0.000,0,141,0,54.050,3.113,-48.750,20.313,11.500,-0.246,0.117,0.934,0.223,3.105,-1.391,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
pre_stim,79,79,0,79,339372.392,0.651,-0.017,0.075,0.756,0,0,0,0,0,5,3,0,5,0.000,0,141,0,51.815,3.036,-45.063,24.688,6.688,-0.207,0.055,0.910,-0.078,3.035,-1.133,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1168,250,0,0
