condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,2,2,0,2,3544202.393,-0.919,0.143,-0.018,-0.368,0,1770,2715,3125,1507,1805,1715,1136,42,0.000,0,2153,1,10.614,0.325,-5.313,9.188,-0.125,-0.039,0.238,1.023,-0.016,-0.324,0.355,0.000,0.000,0.000,0.000,2,NULL,NULL,1168.000,2,0,2,7,255,1168,200,0,0
pre_stim,2,2,0,2,3544207.394,-0.919,0.142,-0.018,-0.368,0,1715,2684,3115,1438,1751,1675,1051,42,0.000,0,2153,1,11.595,0.771,-8.500,7.500,-2.438,-0.047,0.227,1.000,-0.270,-0.723,0.250,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,15,15,0,15,3544212.393,-0.919,0.142,-0.017,-0.368,0,1655,2703,3083,1417,1678,1641,949,42,0.000,0,2153,1,14.199,0.771,-12.000,6.563,-3.813,-0.063,0.293,0.996,-0.270,-0.723,0.434,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,15,15,0,15,3544217.393,-0.919,0.141,-0.017,-0.368,0,1598,2709,3067,1379,1611,1611,851,42,0.000,0,2153,1,17.394,0.788,-16.000,6.188,-2.875,-0.066,0.215,1.016,-0.348,-0.707,0.363,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,33,33,0,33,3544222.393,-0.919,0.141,-0.016,-0.368,0,1549,2747,3032,1363,1501,1571,775,42,0.000,0,2153,1,20.357,0.694,-19.500,4.375,-3.875,-0.039,0.242,1.012,-0.172,-0.672,0.395,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,33,33,0,33,3544227.393,-0.919,0.140,-0.016,-0.368,0,1462,2837,2996,1351,1394,1547,678,42,0.000,0,2153,1,23.720,0.733,-21.625,2.438,-9.438,-0.063,0.246,1.027,-0.293,-0.672,0.395,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,33,33,0,33,3544232.393,-0.919,0.139,-0.015,-0.369,0,1390,2891,2932,1319,1301,1553,612,42,0.000,0,2153,1,25.622,0.733,-23.688,0.563,-9.750,-0.070,0.188,1.031,-0.293,-0.672,0.473,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,33,33,0,33,3544237.394,-0.919,0.138,-0.015,-0.369,0,1353,2955,2857,1293,1195,1543,563,42,0.000,0,2153,1,26.691,0.732,-22.625,-1.000,-14.125,-0.078,0.230,1.047,-0.508,-0.527,0.570,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,63,63,0,63,3544242.393,-0.919,0.137,-0.014,-0.370,0,1299,3019,2761,1285,1068,1559,531,42,0.000,0,2153,1,28.122,1.141,-24.125,-2.000,-14.313,-0.074,0.137,1.070,-0.746,-0.863,0.672,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,63,63,0,63,3544247.394,-0.919,0.135,-0.014,-0.371,0,1229,3064,2682,1271,969,1597,488,42,0.000,0,2153,1,30.923,0.980,-24.188,-4.688,-18.688,-0.074,0.207,1.070,-0.645,-0.738,0.746,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,63,63,0,63,3544252.393,-0.919,0.134,-0.013,-0.372,0,1175,3120,2537,1255,837,1635,459,42,0.000,0,2153,1,31.901,1.569,-26.375,-5.750,-17.000,-0.094,0.137,1.090,-1.109,-1.109,0.883,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,63,63,0,63,3544257.393,-0.918,0.133,-0.013,-0.372,0,1115,3159,2381,1245,681,1677,437,42,0.000,0,2153,1,32.343,1.312,-24.750,-8.375,-19.063,-0.082,0.180,1.125,-0.906,-0.949,0.891,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,64,64,0,64,3544262.393,-0.918,0.132,-0.013,-0.373,0,1008,3191,2153,1225,508,1725,427,42,0.000,0,2153,1,31.599,1.671,-23.250,-10.313,-18.750,-0.059,0.094,1.145,-1.250,-1.109,1.289,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,64,64,0,64,3544267.393,-0.918,0.130,-0.013,-0.374,0,887,3226,1892,1193,457,1785,410,42,0.000,0,2153,1,32.326,1.973,-18.313,-12.188,-23.688,-0.035,0.133,1.219,-0.969,-1.719,1.332,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,86,86,0,86,3544272.393,-0.918,0.129,-0.013,-0.376,0,819,3271,1573,1167,366,1817,359,42,0.000,0,2153,1,33.998,2.011,-12.938,-15.125,-27.563,-0.004,0.105,1.230,-0.969,-1.762,2.066,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,86,86,0,86,3544277.394,-0.917,0.129,-0.014,-0.377,0,727,3283,1197,1144,238,1845,300,42,0.000,0,2153,0,35.119,2.043,-2.875,-17.500,-30.313,-0.023,0.168,1.324,-0.949,-1.809,2.082,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
pre_stim,87,87,0,87,3544282.393,-0.917,0.128,-0.014,-0.378,0,613,3305,907,1112,172,1867,249,42,0.000,0,2153,0,33.958,2.363,4.125,-20.750,-26.563,0.012,0.117,1.434,-0.949,-2.164,3.145,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,200,0,0
