condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,1652812.392,-0.961,0.150,0.008,0.234,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,285.403,1.704,-52.125,238.438,147.938,0.043,0.551,1.645,-1.691,0.203,6.152,2.520,2.446,1.069,1.007,0,NULL,NULL,1168.000,2,0,3,7,255,1168,300,0,0
pre_stim,0,0,0,0,1652817.392,-0.959,0.146,0.016,0.242,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,289.939,0.639,-42.563,238.813,158.813,0.117,0.508,1.813,-0.629,-0.113,7.164,2.504,2.430,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,0,0,0,0,1652822.392,-0.957,0.142,0.025,0.251,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,292.477,0.711,-26.563,238.375,167.375,0.195,0.457,2.000,0.586,-0.402,8.625,2.486,2.412,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,0,0,0,0,1652827.391,-0.955,0.140,0.033,0.260,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,294.090,2.096,-1.375,236.813,174.375,0.273,0.309,2.160,1.949,-0.770,10.234,2.462,2.388,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,0,0,0,0,1652832.392,-0.952,0.138,0.042,0.269,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,299.693,4.117,29.125,234.563,184.250,0.375,0.258,2.223,3.789,-1.609,11.273,2.436,2.362,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,0,0,0,0,1652837.391,-0.949,0.138,0.051,0.279,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,308.252,5.570,60.688,233.188,192.250,0.508,0.184,2.195,5.332,-1.609,11.273,2.406,2.332,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,29,29,0,29,1652842.392,-0.945,0.139,0.060,0.288,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,315.975,7.204,82.188,231.375,198.875,0.641,0.125,2.164,7.098,-1.234,11.074,2.372,2.296,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,29,29,0,29,1652847.392,-0.942,0.141,0.069,0.298,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,319.314,8.804,103.813,227.938,198.063,0.746,0.121,2.105,8.777,-0.688,10.461,2.334,2.258,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,30,30,0,30,1652852.393,-0.937,0.144,0.078,0.307,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,324.184,9.854,119.063,224.875,200.875,0.832,0.074,2.023,9.852,0.223,9.715,2.294,2.218,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,30,30,0,30,1652857.391,-0.933,0.147,0.088,0.317,0,0,0,0,0,0,0,0,42,0.796,1,1014,0,325.584,10.928,127.625,220.188,203.063,0.938,0.113,1.906,10.902,0.754,8.574,2.250,2.176,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,30,30,0,30,1652862.392,-0.928,0.150,0.097,0.326,0,0,9,0,0,0,0,0,42,0.796,1,1014,0,323.416,11.683,128.000,215.688,204.188,1.070,0.031,1.828,11.484,2.145,7.352,2.204,2.128,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,30,30,0,30,1652867.391,-0.924,0.153,0.105,0.335,0,0,61,0,0,0,0,0,42,0.796,1,1014,0,316.278,13.259,123.625,209.750,201.875,1.168,0.066,1.754,12.969,2.758,6.074,2.154,2.080,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,52,52,0,52,1652872.394,-0.919,0.156,0.114,0.344,0,0,128,0,0,0,0,0,42,0.796,1,1014,0,306.598,14.042,111.438,202.813,201.125,1.266,-0.027,1.797,13.441,4.063,5.219,2.102,2.026,1.069,1.007,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
