condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,255,255,0,255,22568.297,0.821,0.167,-0.054,0.544,0,0,2245,0,2037,0,2160,1171,29,0.000,8,0,265.304,8.804,-87.313,-249.813,-18.875,-0.270,0.242,1.668,4.191,6.258,4.559,0.442,0.018,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,22573.298,0.820,0.176,-0.047,0.543,0,0,2088,0,1918,0,2137,1063,29,0.000,8,0,275.440,9.197,-97.250,-256.938,-19.813,-0.211,0.277,1.711,4.328,6.395,4.996,0.442,0.018,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,22578.298,0.818,0.186,-0.040,0.542,0,0,1913,0,1809,0,2089,937,29,0.000,8,0,279.884,9.654,-102.625,-259.688,-19.125,-0.168,0.270,1.781,4.922,6.477,5.199,0.442,0.018,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,22583.298,0.817,0.196,-0.033,0.542,0,0,1711,0,1683,0,2037,819,29,0.000,8,0,281.309,10.061,-108.813,-258.625,-20.188,-0.211,0.203,1.832,4.922,6.594,5.789,0.442,0.018,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,22588.297,0.815,0.207,-0.027,0.541,0,0,1439,0,1543,0,1991,617,29,0.000,8,0,297.499,10.311,-134.375,-264.313,-24.250,-0.254,0.164,1.766,4.461,7.273,5.789,0.442,0.016,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,22593.298,0.812,0.219,-0.020,0.540,0,0,1211,0,1359,0,1911,536,29,0.000,8,0,312.924,9.855,-158.500,-266.813,-40.125,-0.207,0.137,1.629,3.816,7.273,5.445,0.442,0.016,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,22598.298,0.809,0.231,-0.014,0.540,0,0,951,0,1146,0,1799,473,29,0.000,8,0,316.828,9.167,-160.750,-267.875,-52.750,-0.074,0.172,1.410,3.816,7.242,4.125,0.442,0.014,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,22603.299,0.806,0.243,-0.007,0.540,0,0,711,0,907,0,1651,439,29,0.000,8,0,320.257,7.428,-149.500,-278.750,-50.125,0.078,0.215,1.227,4.008,5.879,2.133,0.442,0.014,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,22608.298,0.803,0.253,0.001,0.539,0,0,506,0,697,0,1485,361,29,0.000,8,0,314.527,6.422,-116.188,-289.750,-38.375,0.293,0.211,1.074,4.664,4.379,0.563,0.442,0.014,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,22613.297,0.802,0.262,0.011,0.537,0,0,328,0,446,0,1259,327,29,0.000,8,0,307.004,5.221,-51.063,-302.500,-11.750,0.348,0.098,1.156,4.664,2.277,0.563,0.442,0.012,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,22618.298,0.802,0.270,0.022,0.533,0,0,215,0,297,0,1033,266,29,0.000,8,0,319.290,5.761,-3.063,-317.875,29.875,0.359,0.203,1.500,5.207,2.277,0.945,0.444,0.012,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,22623.298,0.802,0.277,0.032,0.528,0,0,103,0,122,0,765,221,29,0.000,8,0,324.538,8.094,8.875,-315.688,74.750,0.270,0.305,1.766,5.992,4.109,3.566,0.444,0.010,0.281,0.759,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,22628.298,0.803,0.285,0.043,0.521,0,0,22,0,24,0,445,183,29,0.000,8,0,332.960,10.720,-9.188,-319.938,91.750,0.137,0.344,1.918,6.559,6.758,5.121,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,22633.298,0.804,0.295,0.052,0.515,0,0,0,0,0,0,211,137,29,0.000,8,0,343.373,12.453,-65.688,-320.625,103.875,0.059,0.504,1.984,6.754,9.121,5.125,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,22638.297,0.803,0.306,0.058,0.509,0,0,0,0,0,0,0,91,29,0.000,8,0,333.306,13.809,-135.688,-289.500,94.188,0.160,0.660,1.813,7.520,10.387,5.125,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,22643.298,0.801,0.319,0.063,0.503,0,0,0,0,0,0,0,70,29,0.000,8,0,333.930,13.822,-174.313,-270.000,90.688,0.203,0.637,1.480,8.535,10.387,3.211,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,22648.298,0.799,0.332,0.067,0.497,0,0,0,0,0,0,0,27,29,0.000,8,0,338.126,12.483,-194.563,-257.875,99.875,0.328,0.688,1.266,9.020,8.617,0.465,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,22653.298,0.797,0.344,0.070,0.491,0,0,0,0,0,0,0,6,29,0.000,8,0,327.164,11.096,-201.438,-231.375,113.688,0.348,0.582,0.953,8.535,6.992,-1.176,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,22658.298,0.796,0.358,0.069,0.484,0,0,0,0,0,0,0,0,29,0.000,8,0,348.580,10.068,-255.313,-187.250,145.813,0.363,0.652,0.316,8.090,4.949,-3.379,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,22663.298,0.793,0.373,0.064,0.478,0,0,0,0,0,0,0,0,29,0.000,8,0,395.793,11.936,-339.438,-123.250,162.000,0.516,0.930,-0.316,8.090,1.395,-8.664,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,360,360,0,360,22668.297,0.791,0.384,0.059,0.473,0,0,0,0,0,0,0,0,29,0.000,8,0,317.225,16.387,-279.813,-56.625,138.313,0.609,0.742,-0.844,7.813,-2.688,-14.152,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,360,360,0,360,22673.298,0.792,0.387,0.054,0.469,0,0,0,0,0,0,0,0,29,0.000,8,0,156.784,17.644,-94.375,22.000,123.250,0.656,-0.066,-0.922,7.586,-7.313,-14.152,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,360,360,0,360,22678.298,0.797,0.384,0.051,0.464,0,0,0,0,0,0,0,0,29,0.000,8,0,196.339,15.591,85.125,59.313,166.688,0.656,-0.520,-0.324,1.234,-8.219,-13.191,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,360,360,0,360,22683.298,0.804,0.380,0.048,0.456,0,0,0,0,0,0,0,0,29,0.000,8,0,270.079,10.707,113.125,68.875,235.375,0.563,-0.105,0.609,1.234,-8.219,-6.750,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,360,360,0,360,22688.297,0.810,0.377,0.041,0.447,0,0,0,0,0,0,0,0,29,0.000,8,0,310.235,6.561,40.563,103.875,289.500,0.273,0.520,0.809,3.652,-0.422,-5.434,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,360,360,0,360,22693.298,0.817,0.376,0.032,0.437,0,0,0,0,0,0,0,0,29,0.000,8,0,340.021,10.167,-0.500,130.000,314.188,-0.086,0.875,0.465,7.027,4.945,-5.434,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,360,360,0,360,22698.298,0.823,0.373,0.023,0.428,0,0,0,0,0,0,0,0,29,0.000,8,0,329.280,14.854,26.250,132.188,300.438,-0.398,0.938,0.316,7.027,6.660,-11.266,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,360,360,0,360,22703.298,0.829,0.369,0.016,0.420,0,0,0,0,0,0,0,0,29,0.000,8,0,295.908,15.391,62.000,135.313,255.750,-0.605,0.707,0.484,5.055,8.223,-11.988,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,22708.297,0.834,0.365,0.009,0.414,0,0,0,0,0,0,0,0,29,0.000,8,0,258.414,15.147,77.875,134.813,206.250,-0.594,0.324,0.637,2.309,8.965,-11.988,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,22713.298,0.838,0.360,0.003,0.409,0,0,0,0,0,0,0,0,29,0.000,8,0,232.220,12.430,61.000,136.500,177.688,-0.449,0.082,0.855,-0.086,8.965,-8.609,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,22718.297,0.842,0.358,-0.004,0.404,0,0,0,0,0,0,0,0,29,0.000,8,0,226.501,9.603,17.188,140.438,176.875,-0.281,0.063,0.887,-0.086,8.141,-5.094,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,22723.298,0.845,0.356,-0.012,0.398,0,0,0,0,0,0,0,0,29,0.000,8,0,232.044,8.722,-23.063,135.438,187.000,-0.215,0.168,0.625,0.688,7.047,-5.094,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,22728.297,0.848,0.355,-0.020,0.393,0,0,0,0,0,0,0,0,29,0.000,8,0,234.812,8.591,-29.563,130.438,193.000,-0.258,0.223,0.313,0.688,5.594,-6.484,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,22733.298,0.851,0.354,-0.027,0.387,0,0,0,0,0,0,0,0,29,0.000,8,0,225.234,10.302,-11.375,122.563,188.625,-0.332,0.207,0.105,0.582,4.434,-9.281,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,412,412,0,412,22738.297,0.854,0.352,-0.034,0.382,0,0,0,0,0,0,0,0,29,0.000,8,0,208.344,11.481,9.938,111.250,175.875,-0.367,0.148,0.078,-0.582,3.715,-10.848,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,412,412,0,412,22743.298,0.857,0.349,-0.039,0.377,0,0,0,0,0,0,0,0,29,0.000,8,0,197.070,11.475,27.938,103.375,165.438,-0.336,0.098,0.059,-1.313,3.504,-10.848,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,412,412,0,412,22748.298,0.861,0.346,-0.044,0.372,0,0,0,0,0,0,0,0,29,0.000,8,0,193.794,11.089,45.750,93.000,163.750,-0.285,0.090,0.066,-1.313,2.945,-10.609,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,412,412,0,412,22753.298,0.864,0.342,-0.048,0.366,0,0,0,0,0,0,0,0,29,0.000,8,0,198.938,10.857,61.500,80.688,171.125,-0.293,0.117,0.098,-1.219,2.945,-10.379,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,412,412,0,412,22758.297,0.868,0.338,-0.052,0.360,0,0,0,0,0,0,0,0,29,0.000,8,0,205.012,10.717,73.438,66.625,179.438,-0.355,0.148,0.137,-1.219,2.965,-10.227,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,412,412,0,412,22763.298,0.872,0.334,-0.055,0.354,0,0,0,0,0,0,0,0,29,0.000,8,0,207.585,10.872,82.313,56.500,182.000,-0.438,0.148,0.168,-1.223,3.734,-10.137,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
