condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,49,49,0,21948.802,0.976,-0.005,-0.039,0.216,2453,424,1334,2521,1965,1150,869,1813,11,0.000,2,1,0.242,0.021,0.220,0.000,0.100,-0.141,-0.009,0.998,-0.006,0.020,0.018,0.000,0.000,0.000,0.000,2,NULL,NULL,1062.000,0,0,0,7,255,0,250,0,0
baseline,49,49,0,21953.802,0.976,-0.005,-0.039,0.216,2453,424,1335,2523,1973,1157,861,1814,11,0.000,2,1,0.045,0.026,-0.020,0.000,0.040,-0.139,-0.011,0.997,0.020,0.016,0.018,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21958.803,0.976,-0.005,-0.039,0.216,2455,423,1335,2519,1965,1158,861,1819,11,0.000,2,1,0.161,0.026,-0.020,0.000,0.160,-0.138,-0.015,0.993,0.020,0.016,0.018,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21963.802,0.976,-0.005,-0.039,0.216,2453,423,1336,2529,1973,1159,864,1817,11,0.000,2,1,0.426,0.030,0.220,-0.060,0.360,-0.137,-0.012,0.991,0.028,0.010,-0.020,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21968.802,0.976,-0.005,-0.039,0.216,2453,421,1337,2521,1965,1157,862,1815,11,0.000,2,1,0.986,0.022,0.780,-0.060,0.600,-0.141,-0.007,0.993,0.020,0.010,-0.022,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21973.802,0.976,-0.005,-0.040,0.216,2451,424,1336,2528,1971,1151,867,1813,11,0.000,2,1,1.175,0.065,1.140,0.060,0.280,-0.148,-0.010,0.998,0.020,0.062,-0.022,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21978.802,0.976,-0.005,-0.040,0.216,2455,423,1339,2520,1961,1157,865,1812,11,0.000,2,1,1.022,0.082,0.760,0.060,-0.680,-0.152,-0.022,1.004,-0.054,0.062,0.036,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21983.802,0.976,-0.005,-0.040,0.216,2467,423,1342,2523,1961,1161,863,1819,11,0.000,2,1,1.330,0.064,0.040,-0.480,-1.240,-0.135,-0.016,1.005,-0.054,-0.034,0.092,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21988.802,0.976,-0.005,-0.039,0.216,2456,423,1337,2529,1965,1152,862,1811,11,0.000,2,1,0.980,0.060,-0.460,-0.720,0.480,-0.116,0.000,0.989,0.050,-0.034,0.092,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21993.802,0.976,-0.005,-0.039,0.216,2453,423,1339,2523,1967,1151,863,1815,11,0.000,2,1,2.189,0.051,-0.220,0.500,2.120,-0.139,-0.016,0.975,0.050,-0.012,-0.096,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,21998.802,0.976,-0.005,-0.040,0.216,2454,423,1339,2523,1966,1149,868,1815,11,0.000,2,1,1.570,0.029,0.820,1.300,-0.320,-0.167,-0.041,0.996,-0.026,-0.012,-0.096,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,22003.802,0.976,-0.005,-0.040,0.216,2453,422,1339,2521,1965,1151,863,1815,11,0.000,2,1,2.064,0.029,0.700,-0.900,-1.720,-0.133,-0.009,1.017,-0.026,-0.012,0.050,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,85,85,0,22008.802,0.976,-0.005,-0.039,0.216,2451,421,1337,2520,1965,1151,864,1813,11,0.000,2,1,2.258,0.116,-0.280,-1.460,1.700,-0.117,0.012,0.987,0.116,0.008,0.050,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,85,85,0,22013.802,0.976,-0.005,-0.040,0.216,2451,421,1341,2521,1965,1160,871,1819,11,0.000,2,1,1.895,0.116,0.820,1.600,0.600,-0.163,-0.029,0.980,0.116,0.008,-0.108,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,85,85,0,22018.803,0.976,-0.005,-0.040,0.216,2455,422,1339,2525,1963,1160,864,1813,11,0.000,2,1,2.020,0.034,0.400,0.680,-1.860,-0.139,-0.022,1.012,0.002,-0.034,-0.108,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,85,85,0,22023.802,0.976,-0.005,-0.039,0.216,2445,416,1341,2519,1963,1147,871,1816,11,0.000,2,1,2.368,0.034,0.020,-1.880,1.440,-0.115,0.013,1.001,0.002,-0.034,0.020,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
