condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,10,10,0,775953.806,0.724,-0.251,-0.504,-0.399,791,0,0,1242,55,145,0,181,48,1.022,122,0,34.238,8.554,9.420,31.080,10.840,-0.400,0.019,0.922,7.964,-3.122,-4.900,0.000,0.000,1.940,0.823,2,NULL,NULL,1382.000,4,0,0,7,255,0,0,0,0
baseline,10,10,0,775958.806,0.724,-0.250,-0.504,-0.400,799,0,0,1243,55,140,0,180,48,1.022,122,0,34.280,8.554,9.200,31.200,10.820,-0.395,0.026,0.920,7.964,-3.122,-4.900,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,10,10,0,775963.806,0.723,-0.250,-0.504,-0.400,797,0,0,1245,56,137,0,183,48,1.022,122,0,34.538,8.499,9.680,31.080,11.540,-0.385,0.042,0.918,7.944,-3.022,-4.900,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,10,10,0,775968.806,0.723,-0.249,-0.505,-0.401,807,0,0,1243,57,145,0,185,48,1.022,122,0,35.045,8.411,10.660,31.020,12.340,-0.388,0.038,0.918,7.904,-2.876,-4.854,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,40,40,0,775973.806,0.722,-0.249,-0.505,-0.402,808,0,0,1253,51,143,0,179,48,1.022,122,0,35.147,8.411,10.780,31.400,11.540,-0.413,0.012,0.922,7.904,-2.876,-4.854,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,40,40,0,775978.806,0.722,-0.248,-0.505,-0.403,808,0,0,1250,50,142,0,179,48,1.022,122,0,34.042,8.619,9.260,31.320,9.600,-0.415,0.001,0.927,8.006,-3.192,-4.900,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,41,41,0,775983.806,0.721,-0.247,-0.505,-0.403,799,0,0,1243,59,144,0,185,48,1.022,122,0,33.613,8.619,8.640,30.780,10.380,-0.380,0.043,0.919,8.006,-3.192,-4.900,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,41,41,0,775988.807,0.721,-0.247,-0.506,-0.404,799,0,0,1245,53,142,0,181,48,1.022,122,0,35.173,8.372,9.920,31.140,13.000,-0.379,0.048,0.913,7.916,-2.726,-4.852,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,41,41,0,775993.806,0.721,-0.247,-0.506,-0.405,800,0,0,1246,51,143,0,184,48,1.022,122,0,35.213,8.372,10.480,31.640,11.360,-0.416,0.004,0.925,7.916,-2.726,-4.852,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,41,41,0,775998.806,0.720,-0.246,-0.506,-0.406,799,0,0,1249,54,141,0,182,48,1.022,122,0,33.520,8.575,9.560,30.660,9.600,-0.403,0.024,0.927,8.048,-2.960,-4.850,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,41,41,0,776003.806,0.720,-0.245,-0.507,-0.406,801,0,0,1244,55,139,0,187,48,1.022,122,0,34.712,8.575,9.620,31.080,12.100,-0.381,0.037,0.912,8.048,-2.960,-4.922,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,41,41,0,776008.806,0.719,-0.245,-0.507,-0.407,809,0,0,1243,55,139,0,182,48,1.022,122,0,34.857,8.568,9.820,31.500,11.240,-0.401,0.017,0.923,8.042,-2.956,-4.922,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,57,57,0,776013.806,0.719,-0.244,-0.507,-0.408,799,0,0,1251,51,141,0,183,48,1.022,122,0,33.927,8.495,9.940,30.580,10.820,-0.401,0.032,0.923,8.000,-2.858,-4.922,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,57,57,0,776018.806,0.718,-0.244,-0.507,-0.409,805,0,0,1245,50,141,0,180,48,1.022,122,0,34.700,8.520,9.460,31.500,11.060,-0.400,0.015,0.916,8.000,-2.930,-4.924,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,57,57,0,776023.806,0.718,-0.243,-0.508,-0.409,795,0,0,1241,54,141,0,185,48,1.022,122,0,33.800,8.495,10.320,30.160,11.240,-0.385,0.043,0.930,8.000,-2.858,-4.810,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
baseline,57,57,0,776028.806,0.718,-0.243,-0.508,-0.410,803,0,0,1244,51,139,0,187,48,1.022,122,0,35.085,8.516,9.160,31.920,11.320,-0.413,0.006,0.904,7.996,-2.930,-4.970,0.000,0.000,1.940,0.823,2,NULL,NULL,,4,0,0,7,255,0,0,0,0
