condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,39,39,0,638071.831,0.818,-0.052,-0.041,0.571,1073,0,0,1797,0,509,0,284,59,0.010,282,0,3.801,0.754,0.980,-2.400,2.780,-0.187,-0.014,0.986,-0.254,-0.710,0.022,0.000,0.000,0.168,0.010,0,NULL,NULL,1010.000,2,0,1,7,255,1010,250,0,0
baseline,39,39,0,638076.831,0.818,-0.052,-0.041,0.571,1064,0,0,1783,0,509,0,273,59,0.010,282,0,6.382,0.814,2.500,-2.160,5.460,-0.185,-0.008,0.970,0.016,-0.814,0.022,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,39,39,0,638081.831,0.819,-0.052,-0.041,0.571,1067,0,0,1799,0,505,0,288,59,0.010,282,0,4.786,0.814,3.420,-0.760,3.260,-0.231,-0.057,0.979,0.016,-0.814,-0.012,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,39,39,0,638086.831,0.819,-0.052,-0.042,0.571,1067,0,0,1795,0,503,0,285,59,0.010,282,0,2.708,0.788,1.460,-2.280,-0.040,-0.206,-0.033,1.005,-0.222,-0.756,-0.012,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,39,39,0,638091.830,0.819,-0.052,-0.041,0.570,1070,0,0,1798,0,506,0,288,59,0.010,282,0,7.343,0.788,1.520,-3.560,6.240,-0.162,0.012,0.973,-0.222,-0.756,-0.012,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,39,39,0,638096.831,0.819,-0.052,-0.042,0.570,1065,0,0,1785,0,506,0,281,59,0.010,282,0,5.044,0.788,3.360,0.400,3.740,-0.242,-0.068,0.958,-0.222,-0.756,-0.120,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,39,39,0,638101.830,0.819,-0.052,-0.042,0.570,1067,0,0,1797,0,507,0,283,59,0.010,282,0,3.060,0.843,1.820,-2.340,-0.760,-0.195,-0.020,1.022,-0.066,-0.840,-0.120,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,40,40,0,638106.831,0.819,-0.052,-0.041,0.570,1067,0,0,1795,0,505,0,283,59,0.010,282,0,9.657,0.843,1.580,-4.420,8.440,-0.173,-0.005,0.961,-0.066,-0.840,-0.214,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,40,40,0,638111.831,0.819,-0.052,-0.042,0.570,1072,0,0,1788,0,505,0,285,59,0.010,282,0,4.013,0.843,3.420,2.000,-0.640,-0.248,-0.065,0.967,-0.066,-0.840,-0.114,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,40,40,0,638116.831,0.819,-0.052,-0.041,0.570,1067,0,0,1788,0,506,0,285,59,0.010,282,0,6.922,0.912,1.280,-4.840,4.780,-0.153,0.007,1.024,0.148,-0.900,-0.114,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,40,40,0,638121.830,0.819,-0.052,-0.042,0.570,1075,0,0,1801,0,508,0,285,59,0.010,282,0,4.738,0.660,2.560,-1.000,3.860,-0.238,-0.052,0.938,-0.494,-0.438,-0.114,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,74,74,0,638126.831,0.819,-0.052,-0.042,0.570,1065,0,0,1789,0,507,0,284,59,0.010,282,0,3.146,0.962,2.740,-1.000,1.180,-0.179,-0.016,1.017,0.024,-0.962,0.310,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,74,74,0,638131.831,0.819,-0.052,-0.042,0.570,1077,0,0,1801,0,505,0,283,59,0.010,282,0,6.992,0.672,1.100,-3.620,5.880,-0.212,-0.031,0.964,-0.218,-0.636,-0.170,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,74,74,0,638136.831,0.819,-0.052,-0.042,0.570,1067,0,0,1799,0,503,0,287,59,0.010,282,0,3.957,0.844,3.900,-0.200,0.640,-0.196,-0.031,0.993,-0.174,-0.826,0.094,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,74,74,0,638141.830,0.819,-0.052,-0.042,0.569,1079,0,0,1791,0,505,0,284,59,0.010,282,0,6.254,0.706,0.300,-3.140,5.400,-0.206,-0.022,0.974,-0.174,-0.684,-0.074,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
baseline,74,74,0,638146.831,0.819,-0.052,-0.042,0.569,1069,0,0,1789,0,501,0,284,59,0.010,282,0,4.578,0.842,4.200,-1.060,1.480,-0.198,-0.037,0.992,-0.174,-0.824,0.078,0.000,0.000,0.168,0.010,0,NULL,NULL,,2,0,1,7,255,1010,250,0,0
