condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,54,54,0,54,93473.359,0.995,0.064,-0.005,0.078,2615,1086,2219,2585,2329,2378,744,2492,32,0.000,4,0,9.066,0.193,4.438,-7.500,-2.500,-0.008,-0.152,1.004,-0.023,0.125,0.145,0.000,0.000,0.000,0.000,0,NULL,NULL,1072.000,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93478.361,0.995,0.064,-0.005,0.078,2599,1084,2227,2557,2379,2387,775,2507,32,0.000,4,0,9.514,0.194,5.188,-7.688,-2.125,-0.012,-0.141,1.008,-0.035,0.125,0.145,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93483.360,0.995,0.063,-0.005,0.078,2579,1083,2239,2535,2349,2385,785,2519,32,0.000,4,0,9.240,0.254,4.750,-7.500,-2.563,-0.020,-0.133,1.023,-0.074,0.195,0.145,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93488.359,0.995,0.063,-0.004,0.078,2549,1081,2247,2513,2361,2387,792,2523,32,0.000,4,0,8.842,0.407,2.750,-7.250,-4.250,-0.020,-0.133,1.023,-0.117,0.285,0.266,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93493.360,0.995,0.063,-0.004,0.078,2531,1081,2267,2479,2376,2385,808,2527,32,0.000,4,0,9.308,0.407,2.438,-7.625,-4.750,-0.012,-0.148,1.008,-0.117,0.285,0.266,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93498.360,0.995,0.063,-0.004,0.078,2501,1081,2267,2455,2387,2389,823,2539,32,0.000,4,0,9.921,0.203,3.875,-7.875,-4.625,-0.004,-0.152,1.000,-0.074,0.121,0.145,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93503.359,0.995,0.063,-0.003,0.079,2477,1071,2272,2419,2392,2389,847,2541,32,0.000,4,0,9.675,0.185,4.313,-7.438,-4.438,-0.004,-0.145,1.008,-0.043,0.121,0.133,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93508.360,0.995,0.063,-0.003,0.079,2452,1063,2287,2387,2395,2391,865,2535,32,0.000,4,0,8.985,0.172,1.813,-7.063,-5.250,0.004,-0.145,1.012,-0.031,0.105,0.133,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93513.359,0.995,0.063,-0.003,0.079,2419,1053,2293,2350,2412,2394,879,2549,32,0.000,4,0,9.693,0.176,2.563,-7.938,-4.938,0.004,-0.145,1.000,0.023,0.113,0.133,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,54,54,0,54,93518.361,0.995,0.063,-0.002,0.079,2385,1046,2311,2316,2413,2392,895,2555,32,0.000,4,0,9.696,0.129,3.813,-7.250,-5.188,-0.008,-0.160,0.992,0.023,0.105,0.070,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,96,96,0,96,93523.360,0.995,0.062,-0.002,0.079,2347,1035,2323,2282,2428,2391,915,2567,32,0.000,4,0,9.283,0.110,2.125,-6.813,-5.938,-0.004,-0.176,0.984,-0.105,-0.031,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,96,96,0,96,93528.359,0.995,0.062,-0.002,0.080,2299,1022,2335,2250,2439,2390,931,2570,32,0.000,4,0,11.307,0.112,4.125,-7.750,-7.125,0.008,-0.141,0.988,-0.105,-0.031,-0.023,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,96,96,0,96,93533.360,0.995,0.062,-0.001,0.080,2264,1015,2344,2203,2451,2393,950,2577,32,0.000,4,0,12.172,0.124,6.625,-7.063,-7.375,0.004,-0.141,0.996,0.012,0.121,-0.023,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,96,96,0,96,93538.360,0.995,0.062,-0.001,0.080,2223,1006,2355,2173,2458,2392,978,2581,32,0.000,4,0,9.995,0.132,2.813,-6.688,-6.875,0.012,-0.141,1.016,0.039,0.125,0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,96,96,0,96,93543.361,0.995,0.062,-0.001,0.081,2187,1002,2365,2139,2460,2387,993,2584,32,0.000,4,0,11.333,0.172,4.500,-7.750,-6.938,0.004,-0.129,1.008,0.012,0.133,0.109,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,96,96,0,96,93548.360,0.995,0.062,-0.000,0.081,2141,994,2378,2078,2473,2387,1006,2589,32,0.000,4,0,10.189,0.177,1.875,-6.188,-7.875,0.012,-0.160,0.977,0.043,0.133,0.109,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,119,119,0,119,93553.359,0.995,0.061,0.000,0.081,2099,987,2389,2017,2475,2385,1020,2543,32,0.000,4,0,11.761,0.022,5.938,-8.000,-6.250,-0.012,-0.152,0.992,-0.004,0.016,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,119,119,0,119,93558.360,0.995,0.061,0.000,0.082,2039,975,2404,1941,2485,2380,1042,2599,32,0.000,4,0,13.453,0.111,5.438,-6.313,-10.563,0.008,-0.168,0.984,-0.031,-0.098,-0.043,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,119,119,0,119,93563.359,0.995,0.061,0.001,0.082,1989,967,2411,1838,2491,2379,1052,2599,32,0.000,4,0,12.033,0.036,6.000,-7.375,-7.375,0.020,-0.129,0.992,-0.031,0.016,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,119,119,0,119,93568.361,0.995,0.061,0.001,0.082,1935,953,2421,1751,2503,2377,1065,2603,32,0.000,4,0,13.062,0.058,7.063,-6.563,-8.813,0.008,-0.156,1.004,-0.027,-0.051,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,119,119,0,119,93573.359,0.995,0.060,0.001,0.082,1873,947,2428,1681,2508,2376,1085,2607,32,0.000,4,0,11.064,0.166,4.563,-6.938,-7.313,0.008,-0.133,1.000,-0.020,0.160,0.039,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,119,119,0,119,93578.361,0.995,0.060,0.002,0.083,1823,931,2441,1623,2515,2372,1102,2613,32,0.000,4,0,13.516,0.067,6.063,-6.188,-10.375,0.016,-0.156,0.984,-0.020,-0.051,0.039,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,119,119,0,119,93583.360,0.995,0.060,0.002,0.083,1769,924,2453,1549,2520,2365,1111,2613,32,0.000,4,0,12.045,0.111,6.438,-6.375,-7.938,0.020,-0.137,0.992,0.031,0.102,-0.031,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,119,119,0,119,93588.359,0.995,0.060,0.002,0.084,1687,919,2457,1479,2525,2359,1125,2615,32,0.000,4,0,12.690,0.106,6.250,-5.938,-9.313,0.020,-0.156,1.000,0.039,-0.094,-0.031,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,93593.361,0.995,0.059,0.003,0.084,1630,915,2465,1440,2535,2359,1131,2619,32,0.000,4,0,11.840,0.131,5.750,-6.250,-8.250,0.020,-0.121,0.996,0.082,0.102,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,93598.359,0.995,0.059,0.003,0.084,1558,908,2476,1399,2543,2355,1129,2621,32,0.000,4,0,11.060,0.125,4.250,-5.563,-8.563,0.027,-0.156,0.984,0.082,-0.094,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,93603.360,0.995,0.059,0.003,0.085,1499,906,2487,1363,2552,2349,1160,2623,32,0.000,4,0,12.192,0.151,6.188,-5.813,-8.750,0.027,-0.133,0.984,0.090,0.113,-0.043,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,93608.359,0.995,0.059,0.004,0.085,1469,906,2492,1322,2556,2345,1165,2629,32,0.000,4,0,8.859,0.183,3.688,-5.375,-6.000,0.020,-0.176,0.980,0.090,-0.137,-0.082,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,164,164,0,164,93613.360,0.995,0.059,0.004,0.085,1435,905,2507,1288,2571,2343,1176,2601,32,0.000,4,0,11.189,0.270,4.813,-4.938,-8.813,0.023,-0.168,0.973,0.035,-0.254,-0.086,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,164,164,0,164,93618.360,0.995,0.059,0.004,0.085,1399,892,2517,1210,2577,2339,1184,2631,32,0.000,4,0,10.046,0.298,5.875,-5.375,-6.125,0.023,-0.152,0.977,0.035,-0.254,-0.152,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,164,164,0,164,93623.359,0.995,0.058,0.005,0.086,1359,887,2522,1147,2575,2335,1198,2635,32,0.000,4,0,9.920,0.278,5.625,-5.188,-6.313,0.016,-0.168,0.992,0.035,-0.230,-0.152,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,164,164,0,164,93628.361,0.995,0.058,0.005,0.086,1319,873,2537,1118,2585,2333,1211,2631,32,0.000,4,0,11.481,0.107,6.750,-5.563,-7.438,0.027,-0.121,0.992,0.039,-0.098,-0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,164,164,0,164,93633.360,0.995,0.058,0.005,0.086,1288,871,2549,1081,2586,2327,1229,2641,32,0.000,4,0,9.886,0.139,6.688,-6.125,-3.938,0.020,-0.133,1.008,0.047,0.129,0.023,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,93638.360,0.995,0.058,0.005,0.086,1215,863,2566,1029,2591,2327,1235,2643,32,0.000,4,0,9.116,0.188,4.938,-6.063,-4.688,0.012,-0.148,1.016,0.047,0.129,0.129,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,93643.360,0.995,0.057,0.006,0.087,1167,862,2575,986,2599,2323,1239,2645,32,0.000,4,0,8.985,0.188,4.000,-5.563,-5.813,0.031,-0.125,0.988,0.047,0.129,0.129,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,93648.360,0.995,0.057,0.006,0.087,1105,855,2581,955,2599,2323,1244,2649,32,0.000,4,0,8.754,0.037,5.438,-6.313,-2.688,0.020,-0.141,0.996,-0.008,0.027,0.023,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,93653.359,0.995,0.057,0.006,0.087,1052,846,2587,909,2611,2312,1251,2649,32,0.000,4,0,8.491,0.037,4.500,-5.813,-4.250,0.012,-0.160,0.996,-0.008,0.027,0.023,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,93658.360,0.995,0.057,0.007,0.087,991,831,2599,869,2607,2309,1255,2651,32,0.000,4,0,9.620,0.037,5.750,-6.125,-4.688,0.031,-0.133,0.988,-0.008,0.027,0.023,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,93663.359,0.995,0.057,0.007,0.087,943,827,2605,837,2617,2313,1259,2621,32,0.000,4,0,9.521,0.094,6.625,-6.500,-2.125,0.023,-0.121,1.008,0.043,0.066,0.051,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,93668.360,0.995,0.056,0.007,0.087,893,825,2581,792,2599,2299,1266,2659,32,0.000,4,0,8.023,0.132,4.500,-6.250,-2.250,0.012,-0.141,1.020,0.043,0.066,0.105,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,93673.360,0.995,0.056,0.008,0.087,850,821,2615,747,2635,2295,1269,2663,32,0.000,4,0,8.559,0.134,3.875,-6.875,-3.313,0.027,-0.133,1.000,0.043,0.070,0.105,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,93678.361,0.995,0.056,0.008,0.087,761,811,2628,711,2633,2292,1285,2663,32,0.000,4,0,7.990,0.117,3.875,-6.875,-1.250,0.039,-0.121,0.996,0.063,0.070,0.070,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,93683.360,0.995,0.056,0.008,0.087,703,798,2629,677,2633,2285,1291,2665,32,0.000,4,0,7.912,0.117,4.000,-6.813,0.438,0.016,-0.141,1.000,0.063,0.070,0.070,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,93688.360,0.995,0.056,0.009,0.087,638,792,2629,631,2643,2283,1294,2611,32,0.000,4,0,7.595,0.105,3.125,-6.875,-0.813,0.016,-0.152,1.000,-0.070,0.008,0.078,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,247,247,0,247,93693.359,0.995,0.056,0.009,0.087,586,781,2615,595,2647,2283,1305,2667,32,0.000,4,0,8.143,0.108,3.875,-7.063,-1.188,0.035,-0.141,0.992,-0.070,-0.023,0.078,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,247,247,0,247,93698.361,0.995,0.055,0.009,0.087,530,775,2615,547,2650,2275,1312,2670,32,0.000,4,0,9.040,0.122,5.000,-7.500,0.688,0.035,-0.121,1.008,0.074,-0.023,0.094,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,247,247,0,247,93703.360,0.995,0.055,0.010,0.087,495,761,2643,533,2647,2268,1323,2670,32,0.000,4,0,7.942,0.190,2.875,-7.250,1.500,0.027,-0.129,1.012,0.074,0.109,0.137,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,247,247,0,247,93708.360,0.995,0.055,0.010,0.087,455,749,2647,520,2653,2261,1329,2675,32,0.000,4,0,7.539,0.178,1.813,-7.188,1.375,0.027,-0.141,1.000,0.031,0.109,0.137,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,247,247,0,247,93713.359,0.995,0.055,0.010,0.087,409,731,2613,504,2656,2257,1335,2675,32,0.000,4,0,7.917,0.084,2.125,-7.438,1.688,0.035,-0.133,0.996,0.031,0.023,0.074,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,247,247,0,247,93718.360,0.995,0.055,0.011,0.087,371,719,2330,499,2664,2253,1349,2659,32,0.000,4,0,8.585,0.097,3.063,-7.750,2.063,0.039,-0.117,1.008,0.059,0.023,0.074,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,93723.360,0.995,0.055,0.011,0.087,333,709,2475,475,2664,2247,1361,2636,32,0.000,4,0,8.965,0.271,2.313,-8.125,3.000,0.039,-0.109,1.023,0.117,0.207,0.129,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,93728.360,0.995,0.055,0.011,0.087,295,699,2443,462,2671,2235,1367,2678,32,0.000,4,0,8.367,0.294,-0.688,-7.625,3.375,0.039,-0.121,1.012,0.133,0.207,0.160,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,93733.360,0.995,0.055,0.012,0.086,283,687,2502,435,2676,2227,1384,2679,32,0.000,4,0,8.904,0.270,-1.125,-7.875,4.000,0.043,-0.121,1.000,0.133,0.172,0.160,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,93738.359,0.995,0.055,0.012,0.086,265,669,2341,427,2677,2219,1389,2679,32,0.000,4,0,9.742,0.248,0.313,-8.500,4.750,0.047,-0.109,1.008,0.152,0.172,0.094,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93743.360,0.995,0.055,0.012,0.086,223,665,2327,423,2679,2205,1402,2681,32,0.000,4,0,10.510,0.323,-0.250,-8.875,5.625,0.043,-0.098,1.020,0.188,0.246,0.094,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93748.360,0.995,0.055,0.013,0.085,201,651,2431,411,2679,2195,1405,2681,32,0.000,4,0,10.972,0.479,-0.875,-8.750,6.563,0.031,-0.102,1.031,0.188,0.398,0.188,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93753.359,0.995,0.055,0.013,0.085,173,639,2565,397,2693,2187,1417,2653,32,0.000,4,0,11.818,0.509,-3.500,-9.000,6.813,0.027,-0.117,1.035,0.051,0.398,0.313,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93758.360,0.995,0.056,0.013,0.085,165,633,2580,383,2692,2173,1431,2682,32,0.000,4,0,12.653,0.415,-5.688,-9.375,6.313,0.035,-0.129,1.012,0.004,0.273,0.313,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93763.359,0.995,0.056,0.014,0.084,132,621,2631,379,2696,2160,1449,2681,32,0.000,4,0,13.340,0.203,-5.000,-9.688,7.688,0.035,-0.133,1.000,0.004,0.113,0.168,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93768.360,0.995,0.056,0.014,0.084,100,611,2677,378,2694,2157,1450,2682,32,0.000,4,0,14.067,0.184,-3.188,-10.438,8.875,0.027,-0.137,1.023,0.004,0.074,0.168,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93773.359,0.995,0.056,0.015,0.084,59,601,2707,373,2703,2153,1463,2661,32,0.000,4,0,15.154,0.292,-4.375,-11.125,9.313,0.027,-0.141,1.035,-0.078,0.066,0.273,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93778.361,0.995,0.056,0.015,0.083,41,586,2715,373,2702,2147,1476,2683,32,0.000,4,0,16.984,0.430,-6.125,-11.750,10.625,0.031,-0.137,1.039,-0.078,0.066,0.418,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93783.359,0.995,0.057,0.015,0.083,38,585,2720,377,2707,2137,1485,2684,32,0.000,4,0,18.583,0.451,-6.250,-12.375,12.375,0.023,-0.133,1.055,-0.105,0.105,0.426,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,322,322,0,322,93788.360,0.995,0.057,0.016,0.082,37,579,2730,374,2711,2131,1494,2687,32,0.000,4,0,20.345,0.613,-5.188,-13.563,14.250,0.012,-0.121,1.102,-0.133,0.180,0.570,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,344,344,0,344,93793.359,0.995,0.058,0.016,0.081,35,567,2692,377,2717,2124,1509,2694,32,0.000,4,0,25.370,0.926,-14.438,-14.563,14.938,0.023,-0.117,1.082,-0.148,0.379,0.832,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,344,344,0,344,93798.361,0.995,0.059,0.017,0.080,38,553,2487,373,2719,2121,1513,2685,32,0.000,4,0,28.547,0.926,-19.000,-14.750,15.375,0.039,-0.156,0.996,-0.148,0.379,0.832,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,344,344,0,344,93803.359,0.995,0.059,0.017,0.080,37,537,2665,378,2728,2104,1517,2685,32,0.000,4,0,27.727,0.206,-13.813,-15.938,18.000,0.023,-0.172,0.969,-0.148,-0.125,0.070,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,344,344,0,344,93808.360,0.995,0.060,0.018,0.079,31,543,2735,373,2728,2093,1519,2672,32,0.000,4,0,25.875,0.269,-9.563,-16.813,17.188,0.004,-0.168,0.996,-0.215,-0.148,0.066,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,369,369,0,369,93813.360,0.995,0.060,0.019,0.078,31,543,2758,359,2733,2084,1529,2693,32,0.000,4,0,24.689,0.423,-8.813,-17.625,14.875,0.008,-0.160,1.020,-0.391,-0.148,0.066,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,369,369,0,369,93818.360,0.995,0.061,0.019,0.077,33,525,2747,342,2739,2074,1528,2693,32,0.000,4,0,25.470,0.483,-9.938,-18.625,14.250,0.023,-0.164,1.020,-0.391,-0.074,0.273,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,93823.360,0.995,0.061,0.020,0.077,30,503,2707,344,2742,2063,1555,2695,32,0.000,4,0,27.054,0.368,-9.813,-19.688,15.750,0.031,-0.168,1.008,-0.234,-0.074,0.273,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,93828.361,0.995,0.062,0.021,0.076,29,469,2751,319,2745,2045,1555,2695,32,0.000,4,0,28.268,0.350,-8.313,-21.000,17.000,0.016,-0.172,1.012,-0.234,-0.141,0.219,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,93833.361,0.995,0.062,0.022,0.075,25,444,2779,303,2747,2036,1563,2695,32,0.000,4,0,28.626,0.437,-6.875,-22.313,16.563,0.008,-0.168,1.023,-0.352,-0.141,0.219,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,93838.360,0.995,0.062,0.023,0.074,19,423,2781,301,2749,2017,1567,2695,32,0.000,4,0,28.596,0.556,-6.250,-23.688,14.750,0.008,-0.160,1.035,-0.445,-0.059,0.328,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,93843.360,0.995,0.063,0.024,0.074,16,398,2781,283,2757,2004,1581,2696,32,0.000,4,0,28.860,0.592,-6.500,-25.125,12.625,0.020,-0.160,1.031,-0.445,0.008,0.391,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,93848.360,0.995,0.063,0.025,0.073,13,357,2665,269,2763,1989,1591,2699,32,0.000,4,0,30.309,0.547,-5.688,-26.813,12.938,0.027,-0.168,1.027,-0.383,0.008,0.391,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,93853.359,0.995,0.064,0.026,0.072,7,297,2687,265,2765,1962,1597,2699,32,0.000,4,0,32.106,0.511,-4.750,-28.313,14.375,0.027,-0.180,1.027,-0.348,-0.070,0.367,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,93858.361,0.995,0.064,0.027,0.072,6,243,2723,248,2773,1945,1610,2701,32,0.000,4,0,33.728,0.521,-4.813,-29.500,15.625,0.031,-0.188,1.020,-0.348,-0.164,0.352,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,93863.359,0.995,0.064,0.028,0.071,4,218,2441,228,2777,1927,1611,2701,32,0.000,4,0,35.203,0.551,-4.000,-30.938,16.313,0.031,-0.188,1.012,-0.355,-0.254,0.336,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,93868.360,0.995,0.064,0.029,0.070,5,173,0,203,2781,1903,1631,2708,32,0.000,4,0,36.644,0.511,-2.375,-32.375,17.000,0.035,-0.176,1.012,-0.355,-0.254,0.266,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,93873.359,0.995,0.065,0.031,0.069,2,135,0,184,2787,1884,1640,2709,32,0.000,4,0,37.770,0.463,-0.750,-33.688,17.063,0.031,-0.164,1.020,-0.355,-0.133,0.266,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,93878.361,0.995,0.065,0.032,0.068,0,126,0,163,2791,1855,1651,2711,32,0.000,4,0,38.318,0.495,-0.125,-34.875,15.875,0.027,-0.164,1.027,-0.398,-0.012,0.293,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,93883.361,0.995,0.065,0.034,0.067,0,92,0,127,2797,1819,1671,2715,32,0.000,4,0,38.731,0.547,0.063,-35.813,14.750,0.043,-0.168,1.031,-0.398,-0.012,0.375,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,93888.359,0.995,0.065,0.035,0.066,0,61,0,102,2798,1755,1676,2713,32,0.000,4,0,40.426,0.552,0.063,-37.125,16.000,0.051,-0.164,1.039,-0.359,0.020,0.418,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,442,442,0,442,93893.360,0.995,0.065,0.037,0.066,0,61,0,99,2805,1673,1687,2713,32,0.000,4,0,41.782,0.601,0.125,-38.250,16.813,0.043,-0.148,1.047,-0.359,0.027,0.480,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,442,442,0,442,93898.359,0.995,0.065,0.038,0.065,0,55,0,78,2809,1646,1695,2676,32,0.000,4,0,42.483,0.691,-0.625,-39.500,15.625,0.035,-0.148,1.051,-0.398,0.180,0.535,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
