condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,141,141,0,141,420245.263,-0.978,-0.133,0.047,-0.151,0,0,2951,0,3062,1385,2422,2957,32,0.000,74,1,46.694,0.702,1.563,-42.625,19.000,-0.074,-0.211,1.039,-0.289,0.258,0.586,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,420250.263,-0.979,-0.133,0.045,-0.150,0,0,2959,0,3068,1337,2432,2954,32,0.000,74,1,45.545,0.619,-3.438,-43.625,12.625,-0.070,-0.203,1.027,-0.289,0.184,0.516,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,420255.263,-0.979,-0.134,0.043,-0.149,0,0,2953,0,3066,1253,2457,2969,32,0.000,74,1,51.067,0.686,0.875,-46.313,21.500,-0.074,-0.227,1.043,-0.289,0.141,0.605,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,420260.263,-0.979,-0.134,0.041,-0.148,0,0,2965,0,3067,1171,2456,2957,32,0.000,74,1,50.075,0.724,-0.500,-47.188,16.750,-0.051,-0.156,1.074,-0.273,0.184,0.645,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,420265.263,-0.979,-0.134,0.039,-0.147,0,0,2956,0,3065,1099,2473,2958,32,0.000,74,1,49.997,1.070,-3.750,-45.750,19.813,-0.094,-0.188,1.086,-0.406,0.555,0.820,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,420270.263,-0.979,-0.135,0.037,-0.147,0,0,2955,0,3067,1035,2483,2957,32,0.000,74,1,52.215,1.200,-4.625,-49.000,17.438,-0.051,-0.133,1.102,-0.016,0.680,0.988,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,420275.263,-0.979,-0.135,0.035,-0.146,0,0,2949,0,3077,979,2493,2951,32,0.000,74,1,53.038,1.149,-14.500,-49.250,13.313,-0.051,-0.180,1.066,-0.191,0.555,0.988,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,166,166,0,166,420280.263,-0.979,-0.136,0.033,-0.145,0,0,2957,0,3087,923,2506,2955,32,0.000,74,1,56.708,0.966,-11.313,-51.188,21.625,-0.039,-0.207,1.063,-0.191,0.492,0.809,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,166,166,0,166,420285.263,-0.980,-0.137,0.031,-0.144,0,0,2957,0,3087,879,2521,2961,32,0.000,74,1,57.605,0.938,-11.500,-52.688,20.250,-0.035,-0.176,1.035,-0.191,0.488,0.777,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,166,166,0,166,420290.263,-0.980,-0.138,0.029,-0.143,0,0,2944,0,3091,813,2547,2937,32,0.000,74,1,61.632,0.616,-12.625,-57.000,19.750,-0.063,-0.199,1.016,-0.211,0.328,0.477,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,166,166,0,166,420295.263,-0.980,-0.138,0.026,-0.142,0,0,2944,0,3087,744,2552,2956,32,0.000,74,1,64.457,0.832,-3.000,-60.625,21.688,-0.063,-0.176,1.055,-0.477,0.488,0.477,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,166,166,0,166,420300.263,-0.980,-0.139,0.024,-0.141,0,0,2955,0,3093,677,2556,2937,32,0.000,74,1,61.708,1.014,-3.875,-59.438,16.125,-0.039,-0.156,1.074,-0.477,0.621,0.645,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,166,166,0,166,420305.263,-0.980,-0.140,0.021,-0.140,0,0,2941,0,3107,631,2579,2948,32,0.000,74,1,63.786,1.053,-7.813,-60.875,17.375,-0.027,-0.199,1.078,-0.273,0.621,0.805,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,186,186,0,186,420310.263,-0.980,-0.140,0.019,-0.139,0,0,2949,0,3103,587,2599,2925,32,0.000,74,1,70.168,1.045,-5.938,-65.125,25.438,-0.027,-0.199,1.094,-0.273,0.426,0.914,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,186,186,0,186,420315.263,-0.980,-0.141,0.016,-0.137,0,0,2943,0,3099,566,2603,2939,32,0.000,74,1,73.223,1.092,-10.000,-67.813,25.750,-0.027,-0.188,1.086,-0.309,0.426,0.957,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,186,186,0,186,420320.263,-0.980,-0.142,0.013,-0.136,0,0,2939,0,3102,519,2629,2932,32,0.000,74,1,74.866,1.160,-15.625,-69.063,24.313,-0.039,-0.180,1.070,-0.348,0.555,0.957,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,186,186,0,186,420325.263,-0.980,-0.143,0.010,-0.135,0,0,2941,0,3097,475,2629,2924,32,0.000,74,0,77.285,1.133,-13.688,-71.750,25.250,-0.039,-0.176,1.059,-0.484,0.652,0.789,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,210,210,0,210,420330.263,-0.981,-0.144,0.007,-0.133,0,0,2952,0,3103,379,2647,2915,32,0.000,74,0,79.844,1.080,-8.438,-75.563,24.375,-0.031,-0.172,1.055,-0.504,0.680,0.672,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,210,210,0,210,420335.263,-0.981,-0.144,0.004,-0.132,0,0,2931,0,3112,344,2659,2923,32,0.000,74,0,81.913,1.080,-7.938,-78.875,20.625,-0.004,-0.188,1.063,-0.504,0.680,0.672,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,210,210,0,210,420340.263,-0.981,-0.145,0.001,-0.131,0,0,2921,0,3108,309,2676,2899,32,0.000,74,0,82.794,1.015,-9.938,-79.500,20.875,0.000,-0.207,1.063,-0.426,0.551,0.738,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,210,210,0,210,420345.263,-0.981,-0.146,-0.003,-0.130,0,0,2930,0,3120,251,2677,2905,32,0.000,74,0,85.325,0.947,-8.500,-81.000,25.438,-0.020,-0.230,1.070,-0.426,0.383,0.754,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420350.263,-0.981,-0.147,-0.006,-0.128,0,0,2920,0,3118,203,2693,2897,32,0.000,74,0,88.374,1.185,-5.875,-84.063,26.625,-0.051,-0.238,1.098,-0.734,0.336,0.867,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420355.263,-0.981,-0.148,-0.010,-0.127,0,0,2901,0,3124,163,2705,2899,32,0.000,74,0,90.855,1.618,-7.688,-87.375,23.688,-0.047,-0.207,1.109,-1.105,0.336,1.133,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420360.264,-0.981,-0.149,-0.013,-0.126,0,0,2907,0,3116,151,2709,2869,32,0.000,74,0,90.582,1.715,-12.875,-88.000,17.188,-0.027,-0.188,1.109,-1.105,0.660,1.133,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420365.263,-0.981,-0.150,-0.017,-0.125,0,0,2901,0,3127,111,2727,2859,32,0.000,74,0,91.853,1.641,-12.750,-89.750,14.813,-0.020,-0.191,1.090,-0.930,0.750,1.125,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420370.262,-0.981,-0.150,-0.021,-0.124,0,0,2873,0,3127,92,2739,2845,32,0.000,74,0,95.691,1.655,-7.438,-94.313,14.375,-0.016,-0.188,1.105,-0.930,0.840,1.082,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420375.263,-0.980,-0.151,-0.025,-0.123,0,0,2863,0,3117,61,2741,2839,32,0.000,74,0,96.555,1.663,-4.688,-95.500,13.438,-0.004,-0.195,1.125,-0.973,0.805,1.082,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420380.263,-0.980,-0.152,-0.029,-0.122,0,0,2855,0,3123,51,2749,2827,32,0.000,74,0,99.286,1.833,-6.813,-98.375,11.563,-0.012,-0.227,1.133,-0.984,0.805,1.320,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420385.263,-0.980,-0.153,-0.033,-0.122,0,0,2843,0,3117,33,2775,2809,32,0.000,74,0,104.234,1.934,-7.250,-103.688,7.813,-0.043,-0.270,1.137,-1.191,0.586,1.406,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420390.263,-0.980,-0.154,-0.037,-0.121,0,0,2823,0,3133,3,2774,2792,32,0.000,74,0,104.510,2.309,-8.563,-104.000,5.750,-0.059,-0.289,1.145,-1.715,0.289,1.520,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,257,257,0,257,420395.263,-0.980,-0.154,-0.042,-0.121,0,0,2793,0,3129,2,2771,2777,32,0.000,74,0,106.690,2.518,-6.313,-106.500,-0.750,-0.094,-0.289,1.145,-1.988,0.281,1.520,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,277,277,0,277,420400.263,-0.979,-0.155,-0.046,-0.121,0,0,2765,0,3124,0,2791,2747,32,0.000,74,0,112.389,2.909,-3.063,-112.063,-8.000,-0.125,-0.281,1.160,-2.422,0.281,1.586,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,277,277,0,277,420405.263,-0.979,-0.156,-0.051,-0.121,0,0,2725,0,3128,0,2787,2731,32,0.000,74,0,119.213,3.255,0.063,-117.438,-20.500,-0.117,-0.266,1.199,-2.793,0.504,1.594,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,277,277,0,277,420410.262,-0.979,-0.156,-0.056,-0.122,0,0,2691,0,3123,0,2781,2687,32,0.000,74,0,120.955,3.414,4.813,-117.375,-28.813,-0.066,-0.297,1.215,-2.793,0.504,1.898,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,277,277,0,277,420415.263,-0.978,-0.156,-0.061,-0.123,0,0,2643,0,3127,0,2799,2663,32,0.000,74,0,125.133,3.407,5.500,-121.188,-30.688,-0.039,-0.289,1.242,-2.563,0.508,2.188,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,302,302,0,302,420420.263,-0.978,-0.157,-0.066,-0.124,0,0,2590,0,3125,0,2795,2629,32,0.000,74,0,130.884,3.568,4.063,-126.688,-32.625,-0.059,-0.285,1.293,-2.563,0.508,2.430,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,302,302,0,302,420425.263,-0.977,-0.157,-0.072,-0.125,0,0,2535,0,3116,0,2789,2595,32,0.000,74,0,134.497,4.065,6.375,-130.750,-30.875,-0.098,-0.305,1.332,-2.801,0.742,2.852,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,302,302,0,302,420430.263,-0.976,-0.157,-0.078,-0.126,0,0,2460,0,3110,0,2783,2555,32,0.000,74,0,142.300,4.719,1.250,-137.875,-35.188,-0.141,-0.289,1.371,-3.422,0.758,3.160,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,302,302,0,302,420435.263,-0.976,-0.158,-0.084,-0.127,0,0,2399,0,3107,0,2783,2495,32,0.000,74,0,150.613,5.341,-4.938,-143.688,-44.875,-0.172,-0.293,1.387,-4.004,1.133,3.348,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,302,302,0,302,420440.262,-0.975,-0.159,-0.091,-0.129,0,0,2321,0,3095,0,2779,2444,32,0.000,74,0,160.663,5.747,-2.563,-151.250,-54.125,-0.180,-0.293,1.406,-4.477,1.242,3.383,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,302,302,0,302,420445.263,-0.974,-0.159,-0.098,-0.131,0,0,2211,0,3067,0,2771,2375,32,0.000,74,0,171.440,6.050,0.438,-160.125,-61.250,-0.164,-0.273,1.477,-4.762,1.355,3.477,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,346,346,0,346,420450.263,-0.972,-0.160,-0.105,-0.133,0,0,2085,0,3061,0,2747,2297,32,0.000,74,0,181.719,6.504,-1.500,-168.000,-69.250,-0.133,-0.195,1.535,-4.762,1.750,4.070,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,346,346,0,346,420455.263,-0.971,-0.161,-0.113,-0.136,0,0,1934,0,3045,0,2735,2216,32,0.000,74,0,190.673,6.976,-6.938,-176.750,-71.188,-0.094,-0.109,1.586,-4.691,2.613,4.453,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,346,346,0,346,420460.263,-0.970,-0.162,-0.122,-0.138,0,0,1755,0,3015,0,2723,2095,32,0.000,74,0,203.959,7.374,-8.125,-190.250,-73.063,-0.031,-0.027,1.633,-4.434,3.492,4.746,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,346,346,0,346,420465.263,-0.968,-0.163,-0.130,-0.141,0,0,1533,0,2991,0,2685,1999,32,0.000,74,0,214.662,7.721,-24.625,-200.063,-73.813,0.020,0.031,1.633,-3.949,4.316,5.039,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,347,347,0,347,420470.262,-0.966,-0.165,-0.139,-0.143,0,0,1275,0,2944,0,2663,1893,32,0.000,74,0,224.297,7.857,-27.500,-211.188,-70.375,0.031,0.039,1.586,-3.594,4.840,5.039,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,347,347,0,347,420475.263,-0.964,-0.167,-0.149,-0.145,0,0,1033,0,2904,0,2613,1763,32,0.000,74,0,235.414,7.839,-16.063,-226.688,-61.438,0.031,0.047,1.652,-3.594,4.852,5.000,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,347,347,0,347,420480.263,-0.962,-0.168,-0.159,-0.146,0,0,780,0,2847,0,2571,1580,32,0.000,74,0,244.325,8.257,-0.625,-239.688,-47.375,-0.008,0.027,1.852,-4.023,5.195,5.000,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,347,347,0,347,420485.263,-0.960,-0.170,-0.170,-0.147,0,0,495,0,2779,2,2495,1427,32,0.000,74,0,258.220,10.228,-14.375,-255.250,-36.313,-0.051,0.051,2.016,-5.289,5.758,6.594,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,366,366,0,366,420490.263,-0.957,-0.173,-0.181,-0.148,0,0,283,0,2707,0,2411,1263,32,0.000,74,0,270.343,11.802,-44.375,-263.000,-44.125,-0.051,-0.035,2.070,-6.453,6.238,7.664,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,366,366,0,366,420495.263,-0.954,-0.176,-0.192,-0.149,0,0,184,0,2612,0,2312,1144,32,0.000,74,0,277.129,12.289,-56.125,-267.063,-48.250,-0.035,-0.051,2.000,-7.305,6.238,7.664,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,366,366,0,366,420500.263,-0.951,-0.179,-0.204,-0.150,0,0,175,0,2501,0,2197,1013,32,0.000,74,0,288.423,12.146,-53.188,-279.500,-47.313,-0.027,0.004,2.008,-7.348,6.238,7.391,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,366,366,0,366,420505.263,-0.947,-0.183,-0.216,-0.151,0,0,145,0,2377,0,2053,875,32,0.000,74,0,296.648,12.498,-47.438,-289.938,-41.063,-0.039,0.039,2.105,-7.516,6.715,7.391,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,389,389,0,389,420510.263,-0.943,-0.186,-0.228,-0.152,0,0,71,0,2235,0,1882,757,32,0.000,74,0,301.882,13.526,-58.063,-293.750,-38.375,-0.051,0.066,2.164,-8.270,7.563,7.574,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,389,389,0,389,420515.263,-0.939,-0.191,-0.240,-0.153,0,0,31,0,2073,0,1715,661,32,0.000,74,0,308.388,14.089,-72.313,-296.563,-43.875,-0.086,-0.012,2.172,-8.926,7.840,7.574,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,389,389,0,389,420520.263,-0.935,-0.195,-0.253,-0.154,0,0,0,0,1881,0,1526,567,32,0.000,74,0,319.317,14.634,-82.688,-305.813,-40.063,-0.105,-0.086,2.129,-9.906,7.840,7.387,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,389,389,0,389,420525.263,-0.930,-0.201,-0.265,-0.155,0,0,0,0,1687,0,1323,506,32,0.000,74,0,335.652,14.029,-103.563,-317.125,-37.000,-0.035,-0.121,1.977,-9.906,7.313,6.723,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,389,389,0,389,420530.263,-0.925,-0.207,-0.278,-0.156,0,0,0,0,1467,0,1072,429,32,0.000,74,0,358.081,13.081,-114.938,-337.438,-33.875,0.070,-0.211,1.703,-9.801,6.559,5.660,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,389,389,0,389,420535.263,-0.919,-0.213,-0.292,-0.156,0,0,0,0,1211,0,864,375,32,0.000,74,0,374.488,10.467,-115.500,-355.688,-19.688,0.207,-0.246,1.473,-8.391,4.813,4.000,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,443,443,0,443,420540.263,-0.913,-0.219,-0.306,-0.156,0,0,0,0,933,0,639,285,32,0.000,74,0,366.833,8.234,-95.125,-354.250,-4.938,0.348,-0.094,1.211,-6.703,3.832,2.859,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,443,443,0,443,420545.263,-0.908,-0.223,-0.320,-0.153,0,0,0,0,684,0,429,221,32,0.000,74,0,368.878,5.741,-50.125,-365.313,10.250,0.363,0.063,1.141,-4.082,3.832,1.270,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,443,443,0,443,420550.263,-0.902,-0.226,-0.335,-0.150,0,0,0,0,421,0,229,153,32,0.000,74,0,368.919,6.492,-11.625,-366.938,36.375,0.293,0.238,1.328,-4.082,5.023,0.496,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,443,443,0,443,420555.263,-0.897,-0.229,-0.349,-0.145,0,0,0,0,213,0,27,139,32,0.000,74,0,369.192,8.810,2.938,-363.188,66.250,0.113,0.313,1.559,-4.531,7.547,0.355,0.308,0.000,0.576,0.839,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
