condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,1599,1599,0,29570.832,0.402,0.040,-0.195,-0.894,4059,0,277,3307,173,1031,224,488,30,0.000,10,1,4.880,0.244,-3.560,-2.400,-2.320,-0.133,0.115,1.001,-0.244,0.010,0.156,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1599,1599,0,29575.833,0.402,0.040,-0.195,-0.894,4079,0,282,3311,151,1019,229,491,30,0.000,10,1,5.188,0.186,-3.680,-2.400,-2.760,-0.135,0.102,1.007,-0.184,0.028,0.140,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1599,1599,0,29580.832,0.402,0.039,-0.194,-0.894,4083,0,285,3290,175,1023,229,488,30,0.000,10,1,6.538,0.127,-5.080,-2.460,-3.300,-0.135,0.097,1.012,-0.080,0.098,0.140,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1599,1599,0,29585.832,0.402,0.039,-0.194,-0.894,4071,0,281,3293,172,1053,235,487,30,0.000,10,1,7.963,0.108,-6.420,-2.700,-3.860,-0.135,0.097,1.001,-0.046,0.098,0.140,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1617,1617,0,29590.832,0.402,0.039,-0.193,-0.894,4061,0,285,3283,172,1050,234,493,30,0.000,10,1,8.529,0.102,-6.980,-3.020,-3.860,-0.138,0.087,0.985,-0.040,0.094,0.072,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1617,1617,0,29595.832,0.403,0.039,-0.193,-0.894,4071,11,288,3273,173,1060,236,489,30,0.000,10,1,8.121,0.096,-6.480,-3.560,-3.360,-0.149,0.082,0.983,0.042,0.086,-0.088,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1631,1631,0,29600.832,0.403,0.039,-0.192,-0.894,4065,49,298,3271,149,1063,240,491,30,0.000,10,1,8.612,0.151,-6.480,-3.920,-4.100,-0.160,0.084,0.994,0.148,0.032,-0.088,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1631,1631,0,29605.832,0.403,0.039,-0.191,-0.894,4055,53,307,3271,171,1060,251,501,30,0.000,10,1,10.498,0.156,-7.400,-3.560,-6.540,-0.154,0.098,1.003,0.148,-0.048,0.032,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1650,1650,0,29610.832,0.403,0.039,-0.191,-0.894,4047,53,304,3275,177,1047,259,531,30,0.000,10,1,12.108,0.068,-8.320,-4.360,-7.640,-0.136,0.099,0.994,0.048,-0.048,0.032,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1650,1650,0,29615.832,0.404,0.039,-0.190,-0.894,4039,55,307,3255,182,1042,264,521,30,0.000,10,1,11.724,0.028,-8.200,-3.440,-7.640,-0.131,0.086,0.998,-0.028,0.002,0.028,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1663,1663,0,29620.832,0.404,0.039,-0.189,-0.894,4061,59,327,3245,203,1016,269,526,30,0.000,10,1,12.149,0.112,-8.500,-4.120,-7.640,-0.131,0.072,0.988,-0.028,0.108,0.012,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1663,1663,0,29625.833,0.404,0.039,-0.188,-0.894,4047,59,338,3241,208,1002,283,539,30,0.000,10,1,12.245,0.182,-8.560,-3.560,-8.000,-0.128,0.065,0.987,0.074,0.166,-0.084,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1663,1663,0,29630.832,0.405,0.039,-0.188,-0.894,4041,60,349,3247,181,1047,290,539,30,0.000,10,1,12.130,0.225,-8.620,-3.680,-7.700,-0.120,0.065,0.982,0.074,0.212,-0.104,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1663,1663,0,29635.832,0.405,0.039,-0.187,-0.894,4021,74,351,3229,176,1039,296,540,30,0.000,10,1,11.489,0.244,-8.440,-3.740,-6.840,-0.114,0.068,0.981,0.032,0.242,-0.162,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1681,1681,0,29640.832,0.405,0.039,-0.186,-0.894,4021,77,367,3231,168,1069,300,542,30,0.000,10,1,10.753,0.244,-8.200,-3.620,-5.940,-0.112,0.076,0.983,-0.030,0.242,-0.162,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1681,1681,0,29645.832,0.405,0.038,-0.185,-0.894,4012,77,375,3221,182,1032,312,547,30,0.000,10,1,10.372,0.225,-8.200,-3.560,-5.260,-0.118,0.081,0.988,-0.102,0.200,-0.144,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1681,1681,0,29650.832,0.406,0.038,-0.185,-0.894,4012,79,394,3215,183,1031,311,549,30,0.000,10,1,11.060,0.156,-8.860,-3.500,-5.620,-0.128,0.080,0.991,-0.102,0.118,-0.080,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1681,1681,0,29655.832,0.406,0.038,-0.184,-0.894,4005,75,403,3211,190,1071,317,551,30,0.000,10,1,12.257,0.061,-9.780,-3.860,-6.300,-0.134,0.086,0.986,-0.048,0.038,-0.072,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1681,1681,0,29660.832,0.406,0.038,-0.183,-0.894,3996,81,422,3207,187,1157,327,544,30,0.000,10,1,12.866,0.078,-9.720,-3.560,-7.640,-0.130,0.092,0.982,-0.048,-0.062,-0.072,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1681,1681,0,29665.833,0.407,0.038,-0.183,-0.894,3996,77,418,3195,203,1099,339,550,30,0.000,10,1,12.993,0.113,-9.180,-3.200,-8.620,-0.120,0.080,0.983,-0.094,-0.062,-0.108,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1695,1695,0,29670.832,0.407,0.038,-0.182,-0.894,3995,74,420,3191,210,1083,341,552,30,0.000,10,1,12.787,0.106,-9.300,-3.020,-8.240,-0.118,0.066,0.988,-0.094,0.050,-0.108,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1695,1695,0,29675.832,0.407,0.038,-0.181,-0.894,3991,73,443,3206,212,1077,351,560,30,0.000,10,1,13.156,0.114,-10.220,-2.900,-7.760,-0.126,0.060,0.987,-0.020,0.112,-0.096,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1695,1695,0,29680.832,0.408,0.038,-0.180,-0.894,3985,69,447,3189,239,1043,359,561,30,0.000,10,1,13.440,0.135,-10.340,-2.960,-8.060,-0.131,0.062,0.986,0.076,0.112,-0.088,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1695,1695,0,29685.832,0.408,0.038,-0.179,-0.894,3993,72,455,3189,233,979,365,557,30,0.000,10,1,13.865,0.135,-11.120,-0.820,-8.240,-0.106,0.051,1.005,0.076,0.112,-0.088,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1717,1717,0,29690.832,0.408,0.038,-0.178,-0.895,4005,7,475,3183,240,1005,368,569,30,0.000,10,1,13.486,0.290,-12.660,-2.760,-3.740,-0.111,0.039,0.976,0.084,0.278,-0.088,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1717,1717,0,29695.832,0.408,0.038,-0.177,-0.895,3988,17,489,3187,247,1046,382,582,30,0.000,10,1,12.859,0.299,-12.100,-2.840,-3.300,-0.134,0.056,0.985,0.110,0.278,-0.098,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1718,1718,0,29700.832,0.408,0.038,-0.176,-0.895,3968,17,476,3173,248,1061,395,573,30,0.000,10,1,12.675,0.114,-10.820,-3.740,-5.440,-0.137,0.047,0.976,0.114,0.008,-0.184,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1718,1718,0,29705.832,0.409,0.038,-0.176,-0.895,3976,8,499,3185,256,1041,403,572,30,0.000,10,1,11.949,0.150,-9.240,-3.380,-6.780,-0.132,0.046,0.987,0.150,0.008,-0.098,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1729,1729,0,29710.832,0.409,0.038,-0.175,-0.895,3994,11,501,3181,265,1113,408,599,30,0.000,10,1,12.309,0.157,-9.840,-4.060,-6.180,-0.117,0.069,1.012,0.150,0.046,-0.088,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1729,1729,0,29715.832,0.409,0.038,-0.174,-0.895,3987,16,520,3172,265,1052,417,597,30,0.000,10,1,14.050,0.047,-11.440,-3.680,-7.280,-0.135,0.066,0.996,0.010,0.046,0.022,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1759,1759,0,29720.832,0.410,0.038,-0.174,-0.895,3960,9,527,3163,273,1091,423,600,30,0.000,10,1,13.471,0.153,-10.940,-4.780,-6.240,-0.118,0.082,0.999,-0.126,-0.086,0.040,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1759,1759,0,29725.832,0.410,0.038,-0.173,-0.895,3947,9,542,3155,271,1077,429,592,30,0.000,10,1,14.495,0.087,-11.240,-3.680,-8.380,-0.137,0.049,1.000,0.010,-0.086,0.040,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1759,1759,0,29730.832,0.410,0.038,-0.172,-0.895,3964,14,569,3155,280,1063,441,615,30,0.000,10,1,15.758,0.218,-12.600,-4.960,-8.060,-0.115,0.080,1.023,-0.214,-0.044,0.044,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1759,1759,0,29735.832,0.411,0.038,-0.171,-0.895,3959,11,586,3147,277,1085,459,597,30,0.000,10,1,16.719,0.137,-13.620,-3.800,-8.920,-0.124,0.073,0.999,-0.130,-0.044,0.044,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1759,1759,0,29740.832,0.411,0.038,-0.170,-0.895,3943,12,603,3148,283,1068,467,609,30,0.000,10,1,19.171,0.137,-16.200,-3.260,-9.720,-0.113,0.042,1.010,-0.130,-0.044,0.108,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1759,1759,0,29745.832,0.411,0.038,-0.169,-0.895,3928,9,621,3139,303,969,469,617,30,0.000,10,1,18.124,0.206,-15.400,-4.480,-8.440,-0.092,0.059,0.996,-0.130,0.160,0.038,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1775,1775,0,29750.832,0.412,0.038,-0.168,-0.895,3924,16,627,3127,316,1047,475,611,30,0.000,10,1,15.093,0.162,-13.420,-3.240,-6.100,-0.111,0.046,0.973,-0.026,0.160,-0.050,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1775,1775,0,29755.832,0.412,0.038,-0.167,-0.895,3918,28,635,3119,291,1056,478,616,30,0.000,10,1,17.092,0.142,-13.440,-2.580,-10.240,-0.130,0.015,1.001,-0.026,0.140,-0.050,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1775,1775,0,29760.832,0.413,0.038,-0.166,-0.895,3925,9,648,3127,333,1099,493,627,30,0.000,10,1,17.254,0.075,-13.120,-4.460,-10.280,-0.124,0.042,0.997,0.050,0.056,0.000,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1775,1775,0,29765.832,0.413,0.038,-0.166,-0.895,3896,19,691,3124,336,1131,506,607,30,0.000,10,1,17.852,0.052,-12.960,-4.020,-11.600,-0.116,0.060,1.000,0.050,-0.014,0.030,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1791,1791,0,29770.832,0.413,0.038,-0.165,-0.895,3923,10,697,3113,333,1098,525,615,30,0.000,10,1,18.346,0.135,-14.960,-3.460,-10.040,-0.092,0.064,1.006,-0.134,-0.014,0.030,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1791,1791,0,29775.832,0.414,0.038,-0.164,-0.895,3887,12,703,3109,313,1077,533,625,30,0.000,10,1,17.195,0.148,-14.800,-2.900,-8.260,-0.109,0.027,0.990,-0.134,0.062,0.030,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1807,1807,0,29780.834,0.414,0.038,-0.163,-0.895,3897,19,721,3116,354,1101,543,620,30,0.000,10,1,17.821,0.146,-15.320,-3.460,-8.420,-0.104,0.018,1.001,0.052,0.136,0.002,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1807,1807,0,29785.832,0.414,0.038,-0.162,-0.895,3880,13,727,3095,375,972,553,631,30,0.000,10,1,14.704,0.202,-13.400,-3.440,-4.980,-0.103,0.015,0.970,0.070,0.190,-0.098,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1807,1807,0,29790.832,0.415,0.038,-0.161,-0.895,3877,17,728,3096,382,1003,551,632,30,0.000,10,1,12.806,0.209,-10.880,-2.940,-6.080,-0.126,-0.003,0.975,0.088,0.190,-0.232,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1807,1807,0,29795.832,0.415,0.038,-0.160,-0.895,3870,20,749,3063,381,1001,551,633,30,0.000,10,1,13.126,0.245,-10.300,-4.280,-6.920,-0.111,0.007,0.998,0.166,0.180,-0.232,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1823,1823,0,29800.832,0.415,0.038,-0.159,-0.895,3863,21,751,3087,381,1047,567,633,30,0.000,10,1,11.389,0.206,-9.180,-3.980,-5.440,-0.113,0.021,0.993,0.166,0.122,-0.054,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1823,1823,0,29805.832,0.415,0.038,-0.158,-0.895,3859,35,761,3067,383,1039,569,638,30,0.000,10,1,12.136,0.087,-9.340,-4.280,-6.460,-0.125,0.031,1.006,0.068,0.054,-0.022,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1855,1855,0,29810.832,0.416,0.038,-0.158,-0.895,3833,37,768,3043,397,1048,573,667,30,0.000,10,1,12.205,0.101,-9.760,-5.060,-5.300,-0.114,0.056,1.008,0.050,-0.088,0.094,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1855,1855,0,29815.832,0.416,0.038,-0.157,-0.895,3811,37,780,3028,395,1083,587,679,30,0.000,10,1,11.138,0.216,-8.820,-5.100,-4.500,-0.125,0.057,0.999,-0.130,-0.172,0.094,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1855,1855,0,29820.832,0.416,0.038,-0.157,-0.895,3803,29,785,3006,395,981,595,677,30,0.000,10,1,12.982,0.235,-9.240,-5.040,-7.600,-0.136,0.033,1.016,-0.130,-0.196,0.108,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1855,1855,0,29825.832,0.416,0.038,-0.156,-0.895,3773,35,791,3019,405,1075,594,685,30,0.000,10,1,16.520,0.200,-12.640,-5.700,-8.980,-0.108,0.026,1.034,-0.040,-0.196,0.198,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1855,1855,0,29830.832,0.417,0.038,-0.155,-0.895,3769,30,793,2985,411,1047,615,685,30,0.000,10,1,17.868,0.072,-15.900,-4.040,-7.080,-0.083,0.036,1.016,-0.040,0.060,0.198,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1855,1855,0,29835.832,0.417,0.038,-0.154,-0.895,3756,26,795,2973,419,1044,629,671,30,0.000,10,1,16.878,0.072,-15.940,-3.480,-4.320,-0.105,0.024,0.984,-0.040,0.060,0.132,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1871,1871,0,29840.832,0.417,0.038,-0.153,-0.895,3739,22,805,2973,412,1060,645,675,30,0.000,10,1,18.445,0.053,-16.380,-5.300,-6.620,-0.122,0.039,1.002,-0.052,-0.008,0.048,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1871,1871,0,29845.832,0.418,0.038,-0.152,-0.895,3727,20,809,2971,413,1011,649,685,30,0.000,10,1,17.638,0.046,-14.640,-4.740,-8.620,-0.104,0.022,0.982,-0.044,-0.012,-0.156,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1871,1871,0,29850.832,0.418,0.038,-0.151,-0.895,3701,26,809,2937,423,1039,652,685,30,0.000,10,1,15.860,0.046,-12.480,-4.560,-8.660,-0.098,0.001,0.989,-0.044,-0.012,-0.118,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1871,1871,0,29855.832,0.418,0.038,-0.150,-0.895,3685,26,831,2937,438,1043,663,677,30,0.000,10,1,15.376,0.100,-12.020,-4.240,-8.600,-0.101,0.006,1.001,0.028,0.096,-0.118,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1871,1871,0,29860.832,0.418,0.038,-0.150,-0.895,3657,27,851,2919,438,1060,675,689,30,0.000,10,1,14.988,0.100,-12.360,-4.540,-7.160,-0.087,0.033,0.996,0.028,0.096,-0.050,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1871,1871,0,29865.832,0.419,0.037,-0.149,-0.895,3641,26,841,2900,440,1061,682,685,30,0.000,10,1,12.998,0.252,-11.060,-4.280,-5.320,-0.085,0.040,0.981,-0.252,0.004,-0.050,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1887,1887,0,29870.832,0.419,0.037,-0.148,-0.895,3599,20,855,2892,442,1071,686,695,30,0.000,10,1,10.645,0.252,-8.840,-3.840,-4.520,-0.099,0.013,0.988,-0.252,0.004,-0.116,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1887,1887,0,29875.832,0.419,0.037,-0.147,-0.895,3587,28,872,2863,443,1109,703,699,30,0.000,10,1,10.428,0.028,-8.100,-3.960,-5.240,-0.114,-0.004,1.002,-0.026,0.010,-0.116,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1903,1903,0,29880.832,0.419,0.037,-0.147,-0.895,3559,24,883,2836,438,1165,711,703,30,0.000,10,1,10.812,0.079,-8.320,-4.200,-5.480,-0.116,0.009,1.010,0.078,0.010,0.030,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1903,1903,0,29885.832,0.420,0.037,-0.146,-0.895,3537,25,902,2837,435,1112,719,703,30,0.000,10,1,11.380,0.119,-8.740,-4.440,-5.780,-0.114,0.014,1.018,0.078,-0.090,0.116,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1903,1903,0,29890.832,0.420,0.037,-0.146,-0.895,3524,20,907,2808,427,1105,731,720,30,0.000,10,1,11.971,0.111,-9.500,-4.300,-5.880,-0.114,0.018,1.015,0.026,-0.108,0.158,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1903,1903,0,29895.832,0.420,0.037,-0.145,-0.895,3481,24,911,2775,427,1016,729,751,30,0.000,10,1,13.277,0.136,-10.460,-4.480,-6.840,-0.106,0.022,1.007,-0.006,-0.136,0.158,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1919,1919,0,29900.832,0.420,0.037,-0.144,-0.895,3451,21,907,2749,439,1050,743,762,30,0.000,10,1,14.182,0.162,-11.360,-4.400,-7.260,-0.099,0.025,1.011,-0.088,-0.136,0.106,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1919,1919,0,29905.832,0.421,0.037,-0.144,-0.895,3433,23,916,2733,435,1013,743,754,30,0.000,10,1,15.017,0.139,-12.060,-4.880,-7.500,-0.102,0.013,1.011,-0.088,-0.108,0.100,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1951,1951,0,29910.832,0.421,0.037,-0.143,-0.895,3383,89,929,2709,438,947,754,751,30,0.000,10,1,14.497,0.086,-11.380,-5.060,-7.420,-0.112,-0.016,0.999,-0.058,-0.064,0.100,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1951,1951,0,29915.832,0.421,0.037,-0.142,-0.895,3333,101,932,2692,441,861,761,775,30,0.000,10,1,14.159,0.216,-11.100,-5.100,-7.160,-0.115,-0.022,1.002,0.216,0.008,0.028,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1951,1951,0,29920.832,0.422,0.037,-0.141,-0.895,3288,93,940,2637,457,861,773,749,30,0.000,10,1,14.580,0.216,-11.080,-6.020,-7.320,-0.103,-0.002,1.007,0.216,0.008,0.028,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1951,1951,0,29925.832,0.422,0.037,-0.140,-0.895,3263,102,969,2614,453,827,775,763,30,0.000,10,1,15.158,0.045,-11.360,-6.240,-7.860,-0.085,0.016,0.996,0.032,-0.032,0.028,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1951,1951,0,29930.832,0.422,0.037,-0.140,-0.895,3229,92,973,2555,471,795,789,767,30,0.000,10,1,13.832,0.211,-10.740,-5.740,-6.560,-0.090,0.044,1.020,-0.208,-0.036,0.066,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1951,1951,0,29935.832,0.422,0.037,-0.139,-0.895,3161,94,966,2535,459,841,797,779,30,0.000,10,1,16.720,0.312,-12.180,-6.340,-9.540,-0.124,0.001,1.018,-0.208,-0.232,0.184,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1983,1983,0,29940.832,0.423,0.037,-0.138,-0.895,3095,89,987,2520,462,844,799,775,30,0.000,10,1,17.348,0.266,-15.140,-6.880,-4.940,-0.095,-0.041,0.994,0.130,-0.232,0.184,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1983,1983,0,29945.832,0.423,0.037,-0.137,-0.895,3042,89,1003,2468,459,839,811,784,30,0.000,10,1,14.295,0.297,-11.580,-7.540,-3.660,-0.121,-0.021,0.989,0.264,-0.136,-0.078,0.000,0.000,1.049,1.134,2,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1983,1983,0,29950.832,0.423,0.036,-0.136,-0.895,2979,89,1015,2407,466,903,811,789,30,0.000,10,0,12.414,0.297,-7.220,-8.980,-4.620,-0.109,0.001,0.992,0.264,-0.136,-0.078,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1983,1983,0,29955.832,0.423,0.036,-0.136,-0.895,2920,89,1045,2376,479,679,852,805,30,0.000,10,0,13.133,0.155,-6.860,-8.440,-7.360,-0.106,-0.003,1.001,0.032,-0.152,-0.078,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1983,1983,0,29960.832,0.424,0.036,-0.135,-0.895,2859,88,1049,2329,492,719,859,792,30,0.000,10,0,14.034,0.193,-6.540,-9.360,-8.160,-0.108,0.007,1.029,0.024,-0.192,0.014,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1983,1983,0,29965.832,0.424,0.036,-0.135,-0.895,2778,62,1051,2270,503,713,875,797,30,0.000,10,0,15.917,0.165,-9.660,-9.240,-8.640,-0.110,-0.004,1.036,0.032,-0.162,0.284,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1983,1983,0,29970.832,0.424,0.035,-0.134,-0.895,2712,67,1081,2208,512,825,880,809,30,0.000,10,0,16.564,0.164,-10.940,-10.400,-6.820,-0.095,-0.014,1.023,0.028,-0.162,0.284,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1983,1983,0,29975.832,0.424,0.035,-0.133,-0.895,2619,63,1079,2140,520,809,893,813,30,0.000,10,0,16.819,0.047,-11.860,-10.260,-6.080,-0.093,-0.021,1.003,0.044,-0.016,0.210,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1999,1999,0,29980.833,0.425,0.035,-0.133,-0.895,2517,61,1077,2071,521,822,909,827,30,0.000,10,0,15.919,0.078,-9.180,-11.680,-5.720,-0.095,-0.025,0.997,0.078,0.004,0.016,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,1999,1999,0,29985.832,0.425,0.035,-0.132,-0.895,2415,62,1083,1989,533,994,913,825,30,0.000,10,0,17.560,0.122,-11.000,-10.760,-8.460,-0.105,-0.036,1.000,0.122,0.004,0.002,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2015,2015,0,29990.832,0.425,0.034,-0.131,-0.895,2300,67,1080,1929,533,989,915,823,30,0.000,10,0,17.267,0.264,-8.440,-12.340,-8.640,-0.109,-0.044,1.005,0.264,-0.006,0.002,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,2015,2015,0,29995.832,0.426,0.034,-0.130,-0.895,2173,63,1081,1859,542,973,941,827,30,0.000,10,0,17.200,0.264,-8.140,-13.560,-6.760,-0.098,-0.030,1.021,0.264,-0.012,0.048,0.000,0.000,1.049,1.134,3,NULL,NULL,0,0,0,7,255,0,250,0,0
