condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,3791,3791,0,63748.829,0.990,0.060,-0.037,0.126,1106,0,387,1722,3784,747,428,629,0,0.000,1,0,0.028,0.021,-0.020,0.020,0.000,-0.057,-0.126,0.996,0.006,0.020,0.014,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3808,3808,0,63753.829,0.990,0.060,-0.037,0.126,1099,0,377,1710,3799,733,422,620,0,0.000,1,0,0.185,0.024,-0.140,0.020,-0.120,-0.057,-0.127,0.996,0.016,0.018,0.018,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3808,3808,0,63758.829,0.990,0.060,-0.037,0.126,1103,0,379,1721,3786,741,435,626,0,0.000,1,0,0.224,0.019,-0.200,0.080,-0.060,-0.058,-0.127,0.995,0.016,0.010,0.018,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3808,3808,0,63763.829,0.990,0.060,-0.037,0.126,1103,0,375,1737,3781,741,427,627,0,0.000,1,0,0.354,0.013,-0.320,0.140,-0.060,-0.059,-0.127,0.995,0.008,0.010,0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3808,3808,0,63768.829,0.990,0.060,-0.037,0.126,1111,0,389,1725,3787,745,427,622,0,0.000,1,0,0.408,0.012,-0.320,0.080,-0.240,-0.059,-0.127,0.995,0.000,0.012,0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3823,3823,0,63773.829,0.990,0.060,-0.037,0.126,1093,0,379,1715,3789,740,425,615,0,0.000,1,0,0.643,0.012,-0.380,0.140,-0.500,-0.059,-0.127,0.995,-0.002,0.012,0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3823,3823,0,63778.829,0.990,0.060,-0.037,0.126,1107,0,383,1737,3800,748,435,623,0,0.000,1,0,0.754,0.016,-0.380,0.200,-0.620,-0.058,-0.126,0.995,0.000,0.016,0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3855,3855,0,63783.829,0.990,0.060,-0.037,0.126,1107,0,380,1711,3759,743,427,621,0,0.000,1,0,0.740,0.013,-0.440,0.200,-0.560,-0.058,-0.127,0.994,0.004,0.012,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63788.830,0.990,0.060,-0.037,0.126,1101,0,378,1725,3799,742,428,622,0,0.000,1,0,0.867,0.013,-0.500,0.200,-0.680,-0.059,-0.127,0.994,0.004,0.012,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63793.829,0.990,0.060,-0.037,0.126,1099,0,387,1716,3775,743,427,622,0,0.000,1,0,0.930,0.011,-0.500,0.260,-0.740,-0.059,-0.128,0.994,-0.004,0.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63798.829,0.990,0.060,-0.037,0.126,1103,0,378,1715,3785,736,426,619,0,0.000,1,0,1.045,0.007,-0.500,0.320,-0.860,-0.059,-0.128,0.995,-0.004,0.006,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63803.829,0.990,0.060,-0.037,0.126,1107,0,379,1717,3782,744,429,617,0,0.000,1,0,1.108,0.007,-0.560,0.260,-0.920,-0.061,-0.128,0.994,-0.004,0.006,0.006,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63808.829,0.990,0.060,-0.037,0.126,1097,0,380,1717,3785,745,425,623,0,0.000,1,0,1.393,0.004,-0.620,0.260,-1.220,-0.057,-0.129,0.993,-0.004,0.002,0.006,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63813.829,0.990,0.060,-0.037,0.126,1101,0,378,1725,3783,743,427,619,0,0.000,1,0,1.589,0.010,-0.500,0.380,-1.460,-0.053,-0.130,0.991,0.006,-0.008,-0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63818.829,0.990,0.060,-0.037,0.126,1099,0,380,1733,3785,742,425,621,0,0.000,1,0,0.698,0.018,-0.020,0.320,-0.620,-0.057,-0.127,0.995,0.016,-0.008,-0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63823.829,0.990,0.060,-0.037,0.126,1107,0,378,1712,3795,743,429,618,0,0.000,1,0,0.774,0.017,-0.740,0.140,0.180,-0.067,-0.126,1.000,0.016,0.006,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3873,3873,0,63828.829,0.990,0.060,-0.037,0.126,1107,0,381,1725,3780,744,425,620,0,0.000,1,0,3.523,0.010,-1.840,0.620,-2.940,-0.057,-0.130,0.990,0.008,0.006,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3887,3887,0,63833.829,0.990,0.060,-0.037,0.126,1105,0,389,1720,3785,747,429,619,0,0.000,1,0,1.730,0.008,1.020,0.560,-1.280,-0.055,-0.126,0.982,0.008,0.000,-0.036,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3887,3887,0,63838.829,0.990,0.060,-0.037,0.126,1101,0,383,1718,3773,741,429,621,0,0.000,1,0,0.822,0.024,-0.620,-0.340,0.420,-0.054,-0.128,1.010,0.024,0.000,-0.036,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3887,3887,0,63843.829,0.989,0.060,-0.037,0.126,1099,0,384,1721,3773,749,430,616,0,0.000,1,0,3.427,0.024,-1.540,1.480,-2.680,-0.064,-0.148,0.987,0.024,0.000,-0.034,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3887,3887,0,63848.829,0.990,0.060,-0.037,0.126,1107,0,393,1725,3783,739,433,619,0,0.000,1,0,1.630,0.053,0.060,-1.080,1.220,-0.058,-0.087,0.990,0.052,0.008,-0.034,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3904,3904,0,63853.829,0.989,0.060,-0.037,0.126,1103,0,391,1735,3787,736,431,629,0,0.000,1,0,4.651,0.207,-0.620,2.220,-4.040,-0.061,-0.177,1.000,-0.106,-0.178,-0.034,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3904,3904,0,63858.829,0.989,0.060,-0.037,0.126,1097,0,394,1722,3785,745,431,623,0,0.000,1,0,2.263,0.349,-0.920,-1.820,0.980,-0.047,-0.090,0.993,0.102,0.334,-0.060,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3921,3921,0,63863.829,0.989,0.060,-0.037,0.127,1100,0,391,1717,3784,745,429,621,0,0.000,1,0,3.434,0.322,-0.020,2.820,-1.960,-0.071,-0.162,0.983,-0.136,-0.292,-0.056,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3921,3921,0,63868.829,0.989,0.060,-0.037,0.127,1105,0,393,1723,3787,736,428,621,0,0.000,1,0,2.539,0.274,-0.920,-2.180,-0.920,-0.040,-0.107,1.019,0.198,0.190,-0.056,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3921,3921,0,63873.829,0.989,0.060,-0.037,0.127,1102,0,389,1720,3789,744,433,619,0,0.000,1,0,2.063,0.210,-0.860,1.860,0.240,-0.078,-0.130,0.954,-0.210,0.000,-0.056,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3921,3921,0,63878.829,0.989,0.060,-0.037,0.127,1099,0,391,1727,3781,740,427,619,0,0.000,1,0,3.008,0.040,0.420,0.760,-2.880,-0.052,-0.150,1.031,0.040,0.000,0.204,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3951,3951,0,63883.829,0.989,0.060,-0.037,0.127,1107,0,393,1721,3787,739,429,621,0,0.000,1,0,2.385,0.040,-0.920,-2.180,-0.300,-0.045,-0.107,0.981,0.040,0.000,-0.154,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3951,3951,0,63888.829,0.989,0.060,-0.037,0.127,1097,0,391,1724,3788,741,429,620,0,0.000,1,0,3.272,0.040,-1.300,3.000,0.120,-0.067,-0.129,0.971,0.040,0.000,-0.154,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3951,3951,0,63893.829,0.989,0.060,-0.037,0.127,1091,0,392,1721,3783,736,426,621,0,0.000,1,0,1.589,0.104,0.180,-0.600,-1.460,-0.067,-0.149,1.020,-0.104,0.000,-0.154,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3951,3951,0,63898.829,0.989,0.060,-0.037,0.127,1093,0,389,1716,3783,741,427,619,0,0.000,1,0,1.869,0.110,0.180,-0.840,-1.660,-0.058,-0.133,0.992,-0.104,-0.036,-0.016,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3951,3951,0,63903.829,0.989,0.060,-0.037,0.127,1097,0,392,1722,3783,732,427,620,0,0.000,1,0,1.341,0.036,-0.500,1.000,-0.740,-0.050,-0.122,0.983,-0.004,-0.036,-0.016,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3951,3951,0,63908.829,0.989,0.060,-0.037,0.127,1098,0,389,1719,3771,736,435,621,0,0.000,1,0,1.121,0.077,-0.980,0.320,-0.440,-0.052,-0.125,0.993,0.072,0.028,-0.016,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3967,3967,0,63913.829,0.989,0.060,-0.037,0.127,1083,0,392,1723,3789,739,427,619,0,0.000,1,0,0.715,0.077,-0.500,0.260,-0.440,-0.057,-0.128,0.990,0.072,0.028,-0.038,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3967,3967,0,63918.829,0.989,0.060,-0.037,0.127,1076,0,383,1709,3770,731,422,615,0,0.000,1,0,0.584,0.014,0.060,0.380,-0.440,-0.060,-0.132,0.992,0.014,0.000,-0.014,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3967,3967,0,63923.829,0.989,0.060,-0.037,0.127,1095,0,380,1719,3771,736,423,616,0,0.000,1,0,0.735,0.030,0.240,0.140,-0.680,-0.061,-0.134,0.996,-0.020,-0.022,-0.014,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3967,3967,0,63928.829,0.989,0.060,-0.037,0.127,1085,0,380,1718,3781,739,429,615,0,0.000,1,0,0.802,0.037,0.060,0.020,-0.800,-0.061,-0.132,0.996,-0.030,-0.022,0.024,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3984,3984,0,63933.829,0.989,0.060,-0.037,0.127,1084,0,380,1717,3785,735,427,615,0,0.000,1,0,0.699,0.042,-0.140,0.080,-0.680,-0.059,-0.133,0.992,-0.030,-0.030,0.024,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3984,3984,0,63938.829,0.989,0.060,-0.037,0.127,1086,0,383,1725,3787,735,427,617,0,0.000,1,0,0.611,0.033,-0.200,0.140,-0.560,-0.059,-0.132,0.991,-0.018,-0.028,-0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3999,3999,0,63943.829,0.989,0.060,-0.037,0.127,1085,0,394,1716,3782,733,424,617,0,0.000,1,0,0.670,0.030,-0.260,0.260,-0.560,-0.058,-0.129,0.991,-0.012,-0.028,-0.022,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3999,3999,0,63948.829,0.989,0.060,-0.037,0.127,1097,0,401,1727,3765,734,424,625,0,0.000,1,0,0.598,0.014,-0.260,0.200,-0.500,-0.056,-0.130,0.993,0.000,-0.014,-0.022,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3999,3999,0,63953.829,0.989,0.060,-0.037,0.127,1091,0,397,1723,3780,732,423,619,0,0.000,1,0,0.363,0.023,-0.260,0.080,-0.240,-0.056,-0.131,0.992,0.018,-0.014,-0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,3999,3999,0,63958.829,0.989,0.060,-0.037,0.127,1085,0,397,1719,3776,728,427,619,0,0.000,1,0,0.279,0.024,-0.260,0.080,-0.060,-0.058,-0.131,0.991,0.018,-0.016,-0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4015,4015,0,63963.829,0.989,0.060,-0.037,0.127,1093,0,383,1719,3774,733,429,612,0,0.000,1,0,0.198,0.016,-0.140,0.140,0.000,-0.058,-0.131,0.990,-0.004,-0.016,-0.024,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4015,4015,0,63968.829,0.989,0.060,-0.037,0.127,1091,0,395,1723,3782,737,429,615,0,0.000,1,0,0.165,0.016,-0.080,0.080,-0.120,-0.056,-0.129,0.994,-0.004,-0.016,-0.024,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,63973.829,0.989,0.060,-0.037,0.127,1079,0,399,1725,3773,732,425,616,0,0.000,1,0,0.128,0.026,-0.020,-0.040,-0.120,-0.055,-0.128,0.993,0.026,0.000,-0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,63978.829,0.989,0.060,-0.037,0.127,1091,0,392,1723,3781,737,427,608,0,0.000,1,0,0.122,0.026,0.120,0.020,0.000,-0.055,-0.133,0.992,0.026,0.000,-0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,63983.829,0.989,0.060,-0.037,0.127,1083,0,399,1724,3771,733,424,611,0,0.000,1,0,0.140,0.022,0.120,-0.040,0.060,-0.059,-0.130,0.992,0.022,-0.002,-0.014,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,63988.830,0.989,0.060,-0.037,0.127,1075,0,393,1719,3771,734,423,605,0,0.000,1,0,0.167,0.040,0.120,-0.100,-0.060,-0.062,-0.135,0.993,-0.012,-0.038,-0.014,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,63993.829,0.989,0.060,-0.037,0.127,1075,0,381,1727,3776,731,429,613,0,0.000,1,0,0.251,0.063,0.120,-0.220,0.000,-0.064,-0.136,0.992,-0.050,-0.038,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,63998.829,0.989,0.060,-0.037,0.127,1079,0,384,1735,3767,740,429,616,0,0.000,1,0,0.385,0.068,0.180,-0.160,0.300,-0.060,-0.136,0.994,-0.050,-0.046,0.002,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,64003.829,0.989,0.060,-0.037,0.127,1083,0,393,1723,3768,732,435,617,0,0.000,1,0,0.654,0.055,0.240,-0.100,0.600,-0.057,-0.131,0.993,-0.030,-0.046,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,64008.829,0.989,0.060,-0.037,0.127,1098,0,391,1722,3782,731,429,608,0,0.000,1,0,0.798,0.020,0.420,-0.160,0.660,-0.055,-0.128,0.994,0.012,-0.016,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,64013.829,0.989,0.060,-0.037,0.127,1095,0,395,1724,3785,726,431,601,0,0.000,1,0,0.719,0.036,0.420,-0.220,0.540,-0.055,-0.126,0.994,0.034,0.012,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4063,4063,0,64018.829,0.989,0.060,-0.037,0.127,1095,0,392,1719,3775,731,427,601,0,0.000,1,0,0.639,0.036,0.360,-0.220,0.480,-0.058,-0.130,0.991,0.034,0.012,-0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4080,4080,0,64023.829,0.989,0.060,-0.037,0.127,1093,0,391,1717,3771,727,429,598,0,0.000,1,0,0.610,0.002,0.180,-0.220,0.540,-0.059,-0.132,0.991,0.000,-0.002,-0.022,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4080,4080,0,64028.829,0.989,0.060,-0.037,0.127,1098,0,379,1723,3768,731,431,601,0,0.000,1,0,0.830,0.022,0.180,-0.220,0.780,-0.057,-0.132,0.992,0.000,-0.022,-0.022,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4080,4080,0,64033.829,0.989,0.060,-0.037,0.127,1097,0,389,1721,3783,729,431,603,0,0.000,1,0,0.942,0.023,0.480,-0.220,0.780,-0.054,-0.126,0.993,0.008,-0.022,-0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4080,4080,0,64038.829,0.989,0.060,-0.037,0.127,1077,0,381,1707,3763,727,427,601,0,0.000,1,0,1.016,0.033,0.720,-0.280,0.660,-0.055,-0.128,0.994,0.032,0.008,-0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4095,4095,0,64043.829,0.989,0.060,-0.037,0.127,1087,0,388,1711,3775,739,430,601,0,0.000,1,0,0.852,0.033,0.720,-0.280,0.360,-0.062,-0.130,0.989,0.032,0.008,-0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4095,4095,0,64048.829,0.989,0.060,-0.037,0.127,1084,0,384,1711,3771,739,428,607,0,0.000,1,0,0.759,0.036,0.480,-0.340,0.480,-0.065,-0.138,0.991,-0.036,0.000,-0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4113,4113,0,64053.829,0.989,0.060,-0.037,0.127,1083,0,383,1719,3768,736,429,603,0,0.000,1,0,0.991,0.043,0.240,-0.280,0.920,-0.062,-0.133,0.994,-0.040,-0.016,-0.004,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4113,4113,0,64058.829,0.989,0.060,-0.037,0.127,1087,0,392,1725,3771,737,435,605,0,0.000,1,0,1.109,0.043,0.180,-0.340,1.040,-0.054,-0.126,0.996,-0.040,-0.016,0.014,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4113,4113,0,64063.829,0.989,0.060,-0.037,0.127,1085,0,383,1719,3775,731,429,599,0,0.000,1,0,0.864,0.060,0.300,-0.220,0.780,-0.052,-0.124,0.995,0.052,0.030,0.014,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4113,4113,0,64068.829,0.989,0.060,-0.037,0.127,1103,0,380,1721,3775,730,429,603,0,0.000,1,0,0.607,0.060,0.300,-0.220,0.480,-0.058,-0.129,0.994,0.052,0.030,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4113,4113,0,64073.829,0.989,0.060,-0.037,0.127,1098,0,387,1718,3787,730,436,609,0,0.000,1,0,0.685,0.013,0.360,-0.220,0.540,-0.063,-0.135,0.994,0.010,0.008,0.008,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4127,4127,0,64078.829,0.989,0.060,-0.037,0.127,1087,0,377,1711,3776,737,429,606,0,0.000,1,0,0.973,0.013,0.360,-0.280,0.860,-0.057,-0.131,0.996,0.010,-0.008,0.018,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4127,4127,0,64083.829,0.989,0.060,-0.037,0.127,1093,0,379,1717,3764,732,425,604,0,0.000,1,0,1.089,0.014,0.540,-0.220,0.920,-0.051,-0.124,0.996,0.012,-0.008,0.018,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4159,4159,0,64088.829,0.989,0.060,-0.037,0.127,1083,0,379,1721,3771,735,427,611,0,0.000,1,0,0.963,0.059,0.720,-0.220,0.600,-0.055,-0.125,0.992,0.044,0.040,0.014,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4159,4159,0,64093.829,0.989,0.060,-0.037,0.127,1081,0,383,1717,3771,741,431,605,0,0.000,1,0,0.754,0.059,0.600,-0.280,0.360,-0.063,-0.131,0.990,0.044,0.040,-0.024,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4159,4159,0,64098.829,0.989,0.060,-0.037,0.127,1091,0,389,1717,3786,733,431,589,0,0.000,1,0,0.660,0.052,0.300,-0.340,0.480,-0.063,-0.134,0.991,-0.052,-0.004,-0.024,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4159,4159,0,64103.830,0.989,0.060,-0.037,0.127,1095,0,383,1723,3783,729,431,600,0,0.000,1,0,0.727,0.052,0.120,-0.280,0.660,-0.057,-0.129,0.994,-0.052,-0.004,-0.012,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4159,4159,0,64108.829,0.989,0.060,-0.037,0.127,1101,0,389,1735,3771,735,427,600,0,0.000,1,0,0.610,0.018,0.180,-0.220,0.540,-0.053,-0.126,0.994,0.016,0.008,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4159,4159,0,64113.829,0.989,0.060,-0.037,0.127,1099,0,391,1717,3776,733,435,603,0,0.000,1,0,0.375,0.018,0.240,-0.160,0.240,-0.060,-0.130,0.993,0.016,0.008,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4175,4175,0,64118.829,0.989,0.060,-0.037,0.127,1088,0,391,1717,3784,735,435,606,0,0.000,1,0,0.361,0.018,0.120,-0.160,0.300,-0.063,-0.137,0.993,-0.018,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
baseline,4175,4175,0,64123.829,0.989,0.060,-0.037,0.127,1087,0,379,1725,3769,739,428,606,0,0.000,1,0,0.740,0.018,0.060,-0.160,0.720,-0.057,-0.130,0.997,-0.018,-0.004,0.010,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
