condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,11,11,0,11,15612.442,0.997,0.021,-0.068,0.001,2408,457,484,2587,0,1469,0,1081,0,0.000,0,1,1,5.831,0.102,3.500,-2.500,3.938,-0.098,-0.035,1.043,0.102,-0.004,0.168,0.000,0.000,0.000,0.000,2,NULL,NULL,1178.000,2,0,3,7,255,1178,300,0,0
pre_stim,11,11,0,11,15617.443,0.997,0.021,-0.068,0.001,2409,457,485,2585,0,1467,0,1081,0,0.000,0,1,1,1.690,0.102,1.063,0.063,1.313,-0.176,-0.105,0.930,0.102,-0.004,0.168,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
pre_stim,17,17,0,17,15622.442,0.997,0.022,-0.069,0.001,2409,467,483,2603,0,1469,0,1081,0,0.000,0,1,1,6.161,0.134,-3.375,2.000,-4.750,-0.145,-0.086,0.984,-0.047,-0.125,-0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
pre_stim,17,17,0,17,15627.445,0.997,0.021,-0.068,0.001,2408,459,483,2584,0,1468,0,1081,0,0.000,0,1,1,5.752,0.134,3.750,-1.875,3.938,-0.102,-0.031,1.039,-0.047,-0.125,-0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
pre_stim,25,25,0,25,15632.444,0.997,0.022,-0.068,0.001,2409,459,482,2587,0,1468,0,1081,0,0.000,0,1,1,1.209,0.134,-0.438,0.375,-1.063,-0.168,-0.113,0.938,-0.047,-0.125,-0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
pre_stim,25,25,0,25,15637.442,0.997,0.022,-0.068,0.001,2409,459,481,2585,0,1469,0,1081,0,0.000,0,1,1,2.087,0.160,-1.438,0.938,-1.188,-0.129,-0.063,1.008,0.109,0.117,0.180,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
pre_stim,25,25,0,25,15642.442,0.997,0.021,-0.068,0.001,2411,459,479,2586,0,1469,0,1081,0,0.000,0,1,1,3.823,0.160,3.125,-1.250,1.813,-0.125,-0.059,1.000,0.109,0.117,0.063,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
pre_stim,71,71,0,71,15647.443,0.997,0.022,-0.069,0.001,2409,459,477,2587,0,1469,0,1081,0,0.000,0,1,1,2.511,0.160,-2.125,0.813,-1.063,-0.160,-0.105,0.965,0.109,0.117,0.063,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
pre_stim,73,73,0,73,15652.443,0.997,0.021,-0.068,0.001,2410,459,479,2581,0,1469,0,1081,0,0.000,0,1,1,1.947,0.202,1.938,-0.188,0.000,-0.121,-0.043,1.012,0.137,0.148,0.063,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
pre_stim,73,73,0,73,15657.443,0.997,0.022,-0.068,0.001,2409,459,477,2585,0,1471,0,1080,0,0.000,0,1,1,0.929,0.281,-0.500,-0.375,0.688,-0.152,-0.098,0.973,-0.148,-0.238,-0.129,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1178,300,0,0
