condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,66,66,0,66,32558.289,0.568,0.104,-0.060,-0.814,2293,0,0,1949,0,419,0,155,48,1.121,1,16,0,278.747,19.682,-253.188,-112.938,29.000,-0.211,2.336,2.203,-13.008,-9.098,11.637,2.402,2.478,1.187,1.278,1,NULL,NULL,1097.000,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32563.269,0.561,0.105,-0.045,-0.820,2463,0,0,2182,0,415,0,169,48,1.121,1,16,0,412.199,18.061,-328.500,-162.313,188.813,-0.918,-0.262,1.422,-13.008,-4.645,11.637,2.446,2.524,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32568.298,0.550,0.108,-0.022,-0.828,2583,0,0,2347,0,414,0,189,48,1.121,1,16,0,608.027,8.665,-491.688,-234.750,269.875,-1.418,-2.125,0.203,4.746,-4.602,5.602,2.488,2.568,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32573.262,0.545,0.108,-0.003,-0.831,2669,0,0,2505,0,436,0,239,48,1.121,1,16,0,464.597,18.180,-383.438,-234.625,117.375,-1.934,-0.984,-0.867,16.836,-4.602,-5.090,2.526,2.606,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32578.293,0.547,0.105,0.007,-0.830,2733,0,0,2611,0,455,0,343,48,1.121,1,16,0,242.725,25.744,-133.938,-192.063,-63.938,-1.309,0.953,-0.445,16.836,-14.863,-12.586,2.562,2.642,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32583.264,0.556,0.098,0.009,-0.825,2799,0,0,2717,0,486,0,349,48,1.121,1,16,0,279.476,19.773,65.875,-141.938,-231.563,-0.215,0.523,0.754,-3.414,-14.863,-12.586,2.594,2.676,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32588.287,0.567,0.093,0.011,-0.819,2843,0,0,2789,0,523,0,362,48,1.121,1,16,0,310.588,5.310,55.625,-134.750,-274.250,0.887,-0.855,1.902,-3.414,-3.234,-2.465,2.624,2.706,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32593.270,0.573,0.091,0.017,-0.814,2890,0,0,2857,0,556,0,413,48,1.121,1,16,0,243.633,15.333,-90.438,-123.563,-189.500,1.523,-1.594,2.027,3.090,12.801,7.855,2.652,2.734,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32598.287,0.574,0.092,0.028,-0.813,2927,0,0,2908,0,601,0,439,48,1.121,1,16,0,252.857,23.035,-217.125,-125.688,-31.563,1.508,-1.754,1.043,7.813,20.195,7.855,2.678,2.762,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,66,66,0,66,32603.285,0.569,0.092,0.039,-0.816,2951,0,0,2937,0,631,0,445,48,1.121,1,16,0,280.619,22.574,-212.125,-140.438,118.438,0.930,-1.504,0.258,10.086,20.195,-0.023,2.702,2.788,1.187,1.278,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
